sub_id,from,to,choice,edge,mem_value,triad_value,comm_value,sr0,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,sr9
2,18,14,0,1,0.058823529411764705,0.05,0.047619047619047616,0.026987032297499432,0.028753007502178372,0.030331315728384507,0.03172852165058722,0.03295082835695778,0.034005575401108545,0.03490298673062941,0.03565662657685317,0.0362753454535599,0.03671773516805312
2,18,15,0,1,0.058823529411764705,0.05,0.047619047619047616,0.11705481761639915,0.11117082079854526,0.10543258555394333,0.09981522215662426,0.09429754438051222,0.08886473459980224,0.08351188792164477,0.07824685813394854,0.07308822223530609,0.0680543478041027
2,18,16,1,1,0.058823529411764705,0.05,0.047619047619047616,0.02320262234970024,0.02448732517999844,0.02568476098780641,0.026795427779324615,0.027815678805406512,0.028738415346153116,0.029554626396170985,0.03025607900680851,0.03083783860106075,0.03128544111929219
2,18,17,0,0,0,0.05,0.047619047619047616,0,0.0030588227743523887,0.006183290444827575,0.00939634500058114,0.012721260295277417,0.016182413965330617,0.01980756092582478,0.02363260444661147,0.027706133307745257,0.03208639578666319
2,18,19,0,1,0.058823529411764705,0.05,0.047619047619047616,0.11336028473483158,0.10642781682721188,0.09940363427023687,0.09228482797995312,0.08506653820713213,0.07774319100189436,0.07031105473952806,0.06277223004403738,0.05513750396994438,0.0474084344316051
2,18,20,0,1,0.058823529411764705,0.05,0.047619047619047616,0.032074495831866584,0.03425181500439942,0.036449105619263046,0.03865334916747444,0.0408517905695008,0.04303385405651508,0.04519191720240922,0.04731555195066465,0.04936576951822012,0.05120870137592577
2,18,21,1,1,0.058823529411764705,0.05,0.047619047619047616,0.06440552664512784,0.06358057757481204,0.06301651890662441,0.06272652661636054,0.06272232315294494,0.06301356960668036,0.06360620318407263,0.06449773388461792,0.06566448772925422,0.06703200953851726
2,19,1,1,1,0.09090909090909091,0.05,0.047619047619047616,0.05395590183192983,0.05278748750283681,0.051823768318833424,0.05104822000491165,0.05044739873392619,0.050010707933300785,0.049729452236898494,0.04959401025916377,0.04958817924965129,0.04969859496011316
2,19,2,1,1,0.09090909090909091,0.05,0.047619047619047616,0.10376142034566828,0.09790404801711684,0.09223539998945994,0.08677200641949347,0.08153009219938778,0.07652299077841632,0.07175752617417931,0.06723188363707507,0.06294361277037278,0.058923252592924046
2,19,3,0,1,0.09090909090909091,0.05,0.047619047619047616,0.0555705147794054,0.05483722896560603,0.05416712987839006,0.053577958755811214,0.05308673293506778,0.05270966391680613,0.05246046595101855,0.052344074013188926,0.05234246003031667,0.05241219020104012
2,19,4,0,0,0,0.05,0.047619047619047616,0,0.004228143637533979,0.008663891781897956,0.013323124354508303,0.0182199287635595,0.02336418228944213,0.028757512369948356,0.034388241143504625,0.04023216500721102,0.046286311950092744
2,19,5,0,1,0.09090909090909091,0.05,0.047619047619047616,0.11857183854482808,0.11194311093448533,0.10538429710925828,0.09886653254930995,0.09236653412745256,0.08586686832504767,0.0793553012486741,0.0728214166855117,0.06624550882854839,0.059563757178726945
2,19,6,0,0,0,0.05,0.047619047619047616,0,0.0026973936312303026,0.005493951664755183,0.00837387840361529,0.011317826174612636,0.014301380096879491,0.017294252863662818,0.02026355266721171,0.023187891383605632,0.026078566260898505
2,19,7,0,1,0.09090909090909091,0.05,0.047619047619047616,0.07495395444873193,0.07292076307847785,0.07083990354661422,0.06871849463935147,0.06656637869848224,0.06439871304662184,0.06224235162420719,0.06014933197626079,0.05821796521270759,0.0565933565431069
2,19,8,0,0,0,0.05,0.047619047619047616,0,0.005479662188494267,0.010774239702100567,0.015889825864539693,0.020828584744768976,0.02558866523976954,0.03016613450380021,0.03456296777653587,0.03880891082143399,0.04300399885236994
2,19,9,0,0,0,0.05,0.047619047619047616,0,0.004368843840711521,0.00882447526850558,0.013341950002826184,0.017892758831984743,0.022444362174156816,0.0269612391138743,0.031411068760398946,0.035785561654303105,0.0401573427841358
