study,data_source,sub_id,from,to,from_face,to_face,edge,choice,confidence,rt_choice,rt_confidence
randomwalks,prolific,15,7,8,CFD-WF-202-056-N.jpg,CFD-BF-247-179-N.jpg,0,0,4,2539.0900000003166,1025.7000000001865
randomwalks,prolific,15,8,10,CFD-WF-202-056-N.jpg,CFD-WM-239-128-N.jpg,1,1,4,3333.5350000008475,544.4049999997951
randomwalks,prolific,15,1,6,CFD-AM-221-184-N.jpg,CFD-WM-203-023-N.jpg,0,0,3,2583.3899999996647,933.570000000298
randomwalks,prolific,15,6,10,CFD-WM-239-128-N.jpg,CFD-WM-203-023-N.jpg,0,0,4,1970.629999999888,673.9950000001118
randomwalks,prolific,15,1,3,CFD-AM-221-184-N.jpg,CFD-LF-208-127-N.jpg,0,0,3,3054.170000000391,856.6850000007544
randomwalks,prolific,15,4,10,CFD-BM-247-240-N.jpg,CFD-WM-239-128-N.jpg,0,0,2,5546.105000000214,955.0899999996182
randomwalks,prolific,15,2,4,CFD-BM-246-192-N.jpg,CFD-BM-247-240-N.jpg,1,1,4,2404.4099999992177,604.9999999995343
randomwalks,prolific,15,9,10,CFD-AF-222-134-N.jpg,CFD-WM-239-128-N.jpg,0,1,4,3275.060000000056,1090.5749999999534
randomwalks,prolific,15,5,7,CFD-AF-201-060-N.jpg,CFD-BF-247-179-N.jpg,1,1,3,6666.2750000003725,591.4600000004284
randomwalks,prolific,15,3,9,CFD-LF-208-127-N.jpg,CFD-AF-222-134-N.jpg,0,0,3,2890.1500000001397,1466.1849999993574
randomwalks,prolific,15,4,11,CFD-BM-247-240-N.jpg,CFD-LM-200-045-N.jpg,0,0,3,3192.719999999972,1351.3150000008754
randomwalks,prolific,15,1,11,CFD-AM-221-184-N.jpg,CFD-LM-200-045-N.jpg,0,1,3,6360.009999999311,397.5249999994412
randomwalks,prolific,15,10,11,CFD-WM-239-128-N.jpg,CFD-LM-200-045-N.jpg,0,1,2,3751.90000000014,1120.044999999693
randomwalks,prolific,15,1,10,CFD-AM-221-184-N.jpg,CFD-WM-239-128-N.jpg,0,1,2,2170.6800000001676,1299.719999999972
randomwalks,prolific,15,5,11,CFD-AF-201-060-N.jpg,CFD-LM-200-045-N.jpg,0,0,3,4106.1699999999255,4068.929999999469
randomwalks,prolific,15,2,13,CFD-BM-246-192-N.jpg,CFD-LF-234-139-N.jpg,0,0,4,4121.554999999702,802.9299999999348
randomwalks,prolific,16,2,12,CFD-WM-247-084-N.jpg,CFD-WM-234-118-N.jpg,0,1,3,4607.995000027586,2959.5249999547377
randomwalks,prolific,16,3,5,CFD-AF-250-200-N.jpg,CFD-BM-229-209-N.jpg,1,1,1,5080.000000016298,2044.4750000024217
randomwalks,prolific,16,8,12,CFD-LF-232-199-N.jpg,CFD-WM-234-118-N.jpg,0,1,1,3750.590000010561,847.5900000194088
randomwalks,prolific,16,2,9,CFD-WM-247-084-N.jpg,CFD-LF-250-169-N.jpg,0,0,1,3365.685000026133,1007.2349999682046
randomwalks,prolific,16,10,13,CFD-WF-201-156-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,5403.660000010859,537.0049999910407
randomwalks,prolific,16,7,13,CFD-LM-214-165-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,2915.084999985993,608.8999999919906
randomwalks,prolific,16,7,9,CFD-LF-250-169-N.jpg,CFD-LM-214-165-N.jpg,0,0,1,4615.120000031311,399.61000002222136
randomwalks,prolific,16,1,10,CFD-LM-241-125-N.jpg,CFD-WF-201-156-N.jpg,0,1,1,2883.075000019744,496.42499996116385
randomwalks,prolific,16,2,7,CFD-WM-247-084-N.jpg,CFD-LM-214-165-N.jpg,0,1,3,3340.6400000094436,1824.1849999758415
randomwalks,prolific,16,3,10,CFD-AF-250-200-N.jpg,CFD-WF-201-156-N.jpg,0,1,1,5218.790000013541,260.26499998988584
randomwalks,prolific,16,4,11,CFD-BF-249-091-N.jpg,CFD-AM-228-214-N.jpg,0,1,3,3231.325000000652,432.6399999554269
randomwalks,prolific,16,3,9,CFD-AF-250-200-N.jpg,CFD-LF-250-169-N.jpg,0,0,1,4010.464999999386,1873.8200000370853
randomwalks,prolific,16,8,13,CFD-LF-232-199-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,3019.96499998495,280.10999999241903
randomwalks,prolific,16,1,5,CFD-LM-241-125-N.jpg,CFD-BM-229-209-N.jpg,0,0,1,3787.3900000122376,349.3400000152178
randomwalks,prolific,16,10,12,CFD-WF-201-156-N.jpg,CFD-WM-234-118-N.jpg,1,1,1,4897.694999992382,2330.4950000019744
randomwalks,prolific,16,8,10,CFD-LF-232-199-N.jpg,CFD-WF-201-156-N.jpg,1,1,1,2194.2849999759346,961.9650000240654
randomwalks,prolific,16,2,11,CFD-WM-247-084-N.jpg,CFD-AM-228-214-N.jpg,0,1,3,2409.484999952838,783.2749999943189
randomwalks,prolific,16,5,11,CFD-BM-229-209-N.jpg,CFD-AM-228-214-N.jpg,0,0,1,3286.329999973532,756.8699999828823
randomwalks,prolific,16,1,3,CFD-LM-241-125-N.jpg,CFD-AF-250-200-N.jpg,0,0,1,5413.760000024922,1879.2549999780024
randomwalks,prolific,16,8,11,CFD-LF-232-199-N.jpg,CFD-AM-228-214-N.jpg,0,0,1,3672.209999989718,1273.225000011735
randomwalks,prolific,16,2,3,CFD-WM-247-084-N.jpg,CFD-AF-250-200-N.jpg,1,0,1,2763.4299999917857,458.0149999819696
randomwalks,prolific,16,5,7,CFD-BM-229-209-N.jpg,CFD-LM-214-165-N.jpg,1,0,1,2897.4750000052154,1994.3600000115111
randomwalks,prolific,16,2,5,CFD-WM-247-084-N.jpg,CFD-BM-229-209-N.jpg,0,0,1,3461.650000012014,205.420000012964
randomwalks,prolific,16,7,10,CFD-WF-201-156-N.jpg,CFD-LM-214-165-N.jpg,0,1,1,4031.79999999702,245.56999997003004
randomwalks,prolific,16,5,9,CFD-LF-250-169-N.jpg,CFD-BM-229-209-N.jpg,0,1,1,3296.715000004042,130.97499997820705
randomwalks,prolific,16,6,12,CFD-AM-246-184-N.jpg,CFD-WM-234-118-N.jpg,0,1,2,2765.53499995498,976.665000023786
randomwalks,prolific,16,1,8,CFD-LM-241-125-N.jpg,CFD-LF-232-199-N.jpg,1,1,3,1737.7799999667332,4927.0050000050105
randomwalks,prolific,16,7,11,CFD-AM-228-214-N.jpg,CFD-LM-214-165-N.jpg,0,1,3,3157.420000003185,443.7100000213832
randomwalks,prolific,16,4,10,CFD-BF-249-091-N.jpg,CFD-WF-201-156-N.jpg,0,0,2,3909.7700000274926,505.6299999705516
randomwalks,prolific,16,6,11,CFD-AM-246-184-N.jpg,CFD-AM-228-214-N.jpg,0,1,1,3419.2399999592453,923.7999999895692
randomwalks,prolific,16,2,4,CFD-WM-247-084-N.jpg,CFD-BF-249-091-N.jpg,1,1,2,2657.8999999910593,981.1699999845588
randomwalks,prolific,16,3,6,CFD-AF-250-200-N.jpg,CFD-AM-246-184-N.jpg,0,0,1,2290.7349999877624,632.6799999806099
randomwalks,prolific,16,8,9,CFD-LF-232-199-N.jpg,CFD-LF-250-169-N.jpg,1,0,1,7261.089999985416,924.689999956172
randomwalks,prolific,16,6,8,CFD-LF-232-199-N.jpg,CFD-AM-246-184-N.jpg,0,0,1,2541.895000031218,193.89999995473772
randomwalks,prolific,16,4,13,CFD-BF-249-091-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,2257.630000007339,387.8150000236929
randomwalks,prolific,16,6,9,CFD-LF-250-169-N.jpg,CFD-AM-246-184-N.jpg,0,0,1,2254.755000001751,147.92499999748543
randomwalks,prolific,16,1,12,CFD-LM-241-125-N.jpg,CFD-WM-234-118-N.jpg,0,0,1,2136.6450000205077,139.61000001290813
randomwalks,prolific,16,6,13,CFD-AM-246-184-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,2783.8449999690056,132.8300000168383
randomwalks,prolific,16,2,13,CFD-WM-247-084-N.jpg,CFD-AF-201-060-N.jpg,0,1,1,2243.789999978617,132.19500001287088
randomwalks,prolific,16,9,13,CFD-LF-250-169-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,3230.2100000088103,100.87000002386048
randomwalks,prolific,16,5,12,CFD-BM-229-209-N.jpg,CFD-WM-234-118-N.jpg,0,0,1,2010.5149999726564,131.34500000160187
randomwalks,prolific,16,1,7,CFD-LM-241-125-N.jpg,CFD-LM-214-165-N.jpg,0,1,1,1972.9700000025332,108.28500002389774
randomwalks,prolific,16,1,2,CFD-LM-241-125-N.jpg,CFD-WM-247-084-N.jpg,1,1,1,2683.099999965634,75.57000004453585
randomwalks,prolific,16,6,10,CFD-WF-201-156-N.jpg,CFD-AM-246-184-N.jpg,0,1,1,2795.589999994263,92.91999996639788
randomwalks,prolific,16,4,7,CFD-BF-249-091-N.jpg,CFD-LM-214-165-N.jpg,0,1,1,4726.9700000179,141.1400000215508
randomwalks,prolific,16,11,13,CFD-AM-228-214-N.jpg,CFD-AF-201-060-N.jpg,1,0,1,3919.88499998115,63.1699999794364
randomwalks,prolific,16,3,12,CFD-AF-250-200-N.jpg,CFD-WM-234-118-N.jpg,0,0,1,1714.779999980237,115.93499995069578
randomwalks,prolific,16,2,8,CFD-WM-247-084-N.jpg,CFD-LF-232-199-N.jpg,0,1,1,1534.1349999653175,110.25500000687316
randomwalks,prolific,16,1,13,CFD-LM-241-125-N.jpg,CFD-AF-201-060-N.jpg,0,1,1,1794.80000003241,76.01999997859821
randomwalks,prolific,16,3,8,CFD-LF-232-199-N.jpg,CFD-AF-250-200-N.jpg,0,1,1,1247.6950000273064,86.45000000251457
randomwalks,prolific,16,3,13,CFD-AF-250-200-N.jpg,CFD-AF-201-060-N.jpg,0,1,1,1589.395000017248,106.19999998016284
randomwalks,prolific,16,5,6,CFD-BM-229-209-N.jpg,CFD-AM-246-184-N.jpg,0,1,1,2182.759999996051,67.19999999040738
randomwalks,prolific,16,12,13,CFD-WM-234-118-N.jpg,CFD-AF-201-060-N.jpg,1,1,1,6564.955000008922,146.0250000236556
randomwalks,prolific,16,3,11,CFD-AF-250-200-N.jpg,CFD-AM-228-214-N.jpg,0,1,1,4867.264999949839,68.76499997451901
randomwalks,prolific,16,1,9,CFD-LM-241-125-N.jpg,CFD-LF-250-169-N.jpg,0,1,1,3488.1700000260025,102.03000000910832
randomwalks,prolific,16,1,6,CFD-LM-241-125-N.jpg,CFD-AM-246-184-N.jpg,0,1,1,1478.0650000320747,72.6450000074692
randomwalks,prolific,16,4,6,CFD-BF-249-091-N.jpg,CFD-AM-246-184-N.jpg,1,1,1,3295.879999990575,99.19000003719702
randomwalks,prolific,16,9,10,CFD-LF-250-169-N.jpg,CFD-WF-201-156-N.jpg,0,0,1,2526.720000023488,122.60000000242144
randomwalks,prolific,16,1,11,CFD-LM-241-125-N.jpg,CFD-AM-228-214-N.jpg,0,1,1,1568.6500000301749,95.55000002728777
randomwalks,prolific,16,4,5,CFD-BF-249-091-N.jpg,CFD-BM-229-209-N.jpg,1,1,4,2661.599999992177,1406.8950000219047
randomwalks,prolific,16,4,8,CFD-LF-232-199-N.jpg,CFD-BF-249-091-N.jpg,0,1,1,2798.305000003893,1073.404999973718
randomwalks,prolific,16,3,7,CFD-AF-250-200-N.jpg,CFD-LM-214-165-N.jpg,0,0,1,3717.2499999869615,116.20500002754852
randomwalks,prolific,16,4,12,CFD-BF-249-091-N.jpg,CFD-WM-234-118-N.jpg,0,0,1,3077.9550000443123,61.06999999610707
randomwalks,prolific,16,11,12,CFD-AM-228-214-N.jpg,CFD-WM-234-118-N.jpg,1,1,2,3250.5699999746867,1749.0350000443868
randomwalks,prolific,16,5,10,CFD-WF-201-156-N.jpg,CFD-BM-229-209-N.jpg,0,0,1,4114.850000012666,95.40500002913176
randomwalks,prolific,16,9,11,CFD-LF-250-169-N.jpg,CFD-AM-228-214-N.jpg,1,0,1,4550.900000031106,102.8300000471063
randomwalks,prolific,16,10,11,CFD-WF-201-156-N.jpg,CFD-AM-228-214-N.jpg,0,0,1,2023.5499999835156,122.48999997973442
randomwalks,prolific,16,2,6,CFD-WM-247-084-N.jpg,CFD-AM-246-184-N.jpg,0,1,2,2121.500000008382,1271.5099999913946
randomwalks,prolific,16,9,12,CFD-LF-250-169-N.jpg,CFD-WM-234-118-N.jpg,0,0,1,2108.47500001546,146.6249999939464
randomwalks,prolific,16,6,7,CFD-AM-246-184-N.jpg,CFD-LM-214-165-N.jpg,1,1,3,3557.3899999726564,169.4300000090152
randomwalks,prolific,16,7,8,CFD-LF-232-199-N.jpg,CFD-LM-214-165-N.jpg,0,0,1,3900.989999994635,102.65000001527368
randomwalks,prolific,16,5,8,CFD-LF-232-199-N.jpg,CFD-BM-229-209-N.jpg,0,0,1,2608.1499999854714,99.47500005364418
randomwalks,prolific,16,3,4,CFD-AF-250-200-N.jpg,CFD-BF-249-091-N.jpg,1,0,1,2527.3850000230595,141.7500000097789
randomwalks,prolific,16,5,13,CFD-BM-229-209-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,2310.105000040494,88.77500001108274
randomwalks,prolific,16,7,12,CFD-WM-234-118-N.jpg,CFD-LM-214-165-N.jpg,0,0,1,2766.940000001341,87.5499999965541
randomwalks,prolific,16,4,9,CFD-BF-249-091-N.jpg,CFD-LF-250-169-N.jpg,0,1,2,3297.2999999765307,802.0400000386871
randomwalks,prolific,16,2,10,CFD-WM-247-084-N.jpg,CFD-WF-201-156-N.jpg,0,0,1,4058.69499995606,47.43500001495704
randomwalks,prolific,16,1,4,CFD-LM-241-125-N.jpg,CFD-BF-249-091-N.jpg,0,1,2,2519.7449999977835,550.4799999762326
randomwalks,prolific,17,8,13,CFD-WF-232-161-N.jpg,CFD-AM-201-076-N.jpg,0,1,2,3892.120000003837,4000.110000007786
randomwalks,prolific,17,4,7,CFD-BF-201-080-N.jpg,CFD-LF-210-220-N.jpg,0,0,3,4660.589999999385,5052.074999999721
randomwalks,prolific,17,3,11,CFD-WM-211-054-N.jpg,CFD-AF-208-003-N.jpg,0,0,1,3459.9799999995157,6014.7449999935925
randomwalks,prolific,17,9,11,CFD-LM-241-125-N.jpg,CFD-AF-208-003-N.jpg,1,1,3,2128.44499999471,2113.095000008121
randomwalks,prolific,17,4,12,CFD-BF-201-080-N.jpg,CFD-AM-234-355-N.jpg,0,0,1,3789.7349999984726,1060.160000008531
randomwalks,prolific,17,1,7,CFD-LF-213-079-N.jpg,CFD-LF-210-220-N.jpg,0,0,1,3280.6399999973364,750.2699999897741
randomwalks,prolific,17,7,13,CFD-LF-210-220-N.jpg,CFD-AM-201-076-N.jpg,0,0,1,2881.8199999951757,881.3399999924004
randomwalks,prolific,17,3,7,CFD-WM-211-054-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,2541.9699999908917,2312.02000001166
randomwalks,prolific,17,1,4,CFD-LF-213-079-N.jpg,CFD-BF-201-080-N.jpg,0,0,1,2655.004999993369,1632.8250000081025
randomwalks,prolific,17,1,5,CFD-LF-213-079-N.jpg,CFD-LM-216-082-N.jpg,0,0,1,2803.6550000105053,1039.290000000503
randomwalks,prolific,17,12,13,CFD-AM-234-355-N.jpg,CFD-AM-201-076-N.jpg,1,1,3,2647.3050000057556,1469.9650000110269
randomwalks,prolific,17,7,11,CFD-AF-208-003-N.jpg,CFD-LF-210-220-N.jpg,0,0,1,2426.554999998305,961.8199999970384
randomwalks,prolific,17,9,13,CFD-LM-241-125-N.jpg,CFD-AM-201-076-N.jpg,0,1,3,3323.4949999894015,1119.0849999985658
randomwalks,prolific,17,2,12,CFD-WM-231-112-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,2664.8750000023283,1419.2999999942258
randomwalks,prolific,17,4,8,CFD-WF-232-161-N.jpg,CFD-BF-201-080-N.jpg,0,0,2,2780.209999997169,1398.2200000029989
randomwalks,prolific,17,7,8,CFD-WF-232-161-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,2214.184999990277,2040.844999996014
randomwalks,prolific,17,4,9,CFD-BF-201-080-N.jpg,CFD-LM-241-125-N.jpg,0,0,1,2199.090000009164,800.780000005383
randomwalks,prolific,17,4,13,CFD-BF-201-080-N.jpg,CFD-AM-201-076-N.jpg,0,0,1,1994.5500000030736,644.1600000103936
randomwalks,prolific,17,6,11,CFD-BF-223-250-N.jpg,CFD-AF-208-003-N.jpg,0,1,2,2635.535000008531,1085.3349999962377
randomwalks,prolific,17,1,8,CFD-LF-213-079-N.jpg,CFD-WF-232-161-N.jpg,1,1,3,2233.99500000244,1238.069999991916
randomwalks,prolific,17,1,2,CFD-LF-213-079-N.jpg,CFD-WM-231-112-N.jpg,1,1,3,3738.4549999986775,655.7949999985285
randomwalks,prolific,17,11,13,CFD-AF-208-003-N.jpg,CFD-AM-201-076-N.jpg,1,1,2,2856.52000000095,1006.7850000052712
randomwalks,prolific,17,2,8,CFD-WM-231-112-N.jpg,CFD-WF-232-161-N.jpg,0,1,3,2281.954999998212,810.7249999884516
randomwalks,prolific,17,1,10,CFD-LF-213-079-N.jpg,CFD-BM-239-136-N.jpg,0,1,3,2270.4450000021607,400.68500000052154
randomwalks,prolific,17,2,10,CFD-WM-231-112-N.jpg,CFD-BM-239-136-N.jpg,0,1,3,2870.3349999999627,297.2650000010617
randomwalks,prolific,17,8,10,CFD-WF-232-161-N.jpg,CFD-BM-239-136-N.jpg,1,0,2,2395.145000002347,503.3249999978579
randomwalks,prolific,17,11,12,CFD-AF-208-003-N.jpg,CFD-AM-234-355-N.jpg,1,1,3,1630.5600000051782,456.79500000551343
randomwalks,prolific,17,1,13,CFD-LF-213-079-N.jpg,CFD-AM-201-076-N.jpg,0,0,2,2280.144999996759,288.5800000075251
randomwalks,prolific,17,2,6,CFD-WM-231-112-N.jpg,CFD-BF-223-250-N.jpg,0,0,2,2148.509999999311,261.38500000489876
randomwalks,prolific,17,7,12,CFD-AM-234-355-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,1862.330000003334,297.2849999931641
randomwalks,prolific,17,9,12,CFD-LM-241-125-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,1634.4549999921585,263.6300000017509
randomwalks,prolific,17,5,10,CFD-BM-239-136-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,1773.4150000037623,219.1850000093691
randomwalks,prolific,17,1,11,CFD-LF-213-079-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,2504.345000008587,631.0649999943562
randomwalks,prolific,17,8,11,CFD-WF-232-161-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,2108.5849999948405,269.40999999362975
randomwalks,prolific,17,4,5,CFD-BF-201-080-N.jpg,CFD-LM-216-082-N.jpg,1,0,2,2534.849999995902,198.8850000053644
randomwalks,prolific,17,8,12,CFD-WF-232-161-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,1338.390000004321,280.14499999722466
randomwalks,prolific,17,6,9,CFD-LM-241-125-N.jpg,CFD-BF-223-250-N.jpg,0,0,2,2020.7550000050103,205.67999999877065
randomwalks,prolific,17,7,10,CFD-BM-239-136-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,1482.4000000082888,414.20500000799075
randomwalks,prolific,17,5,12,CFD-LM-216-082-N.jpg,CFD-AM-234-355-N.jpg,0,0,2,2601.735000003595,244.55499999737367
randomwalks,prolific,17,4,6,CFD-BF-201-080-N.jpg,CFD-BF-223-250-N.jpg,1,1,3,2099.9149999986403,1077.2649999996647
randomwalks,prolific,17,8,9,CFD-WF-232-161-N.jpg,CFD-LM-241-125-N.jpg,1,1,3,2170.165000002831,292.1149999895133
randomwalks,prolific,17,3,4,CFD-WM-211-054-N.jpg,CFD-BF-201-080-N.jpg,1,1,3,2320.845000009518,279.8250000048429
randomwalks,prolific,17,3,8,CFD-WF-232-161-N.jpg,CFD-WM-211-054-N.jpg,0,0,2,1903.239999999758,273.3249999876134
randomwalks,prolific,17,2,7,CFD-WM-231-112-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,1563.949999996461,337.7500000060536
randomwalks,prolific,17,2,5,CFD-WM-231-112-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,1928.075000003446,293.5649999999441
randomwalks,prolific,17,2,11,CFD-WM-231-112-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,1904.565000004135,213.49999999813735
randomwalks,prolific,17,4,10,CFD-BF-201-080-N.jpg,CFD-BM-239-136-N.jpg,0,1,3,1538.5200000018813,287.1299999970943
randomwalks,prolific,17,6,8,CFD-WF-232-161-N.jpg,CFD-BF-223-250-N.jpg,0,1,3,1981.364999999758,269.8499999968335
randomwalks,prolific,17,2,4,CFD-WM-231-112-N.jpg,CFD-BF-201-080-N.jpg,1,1,3,2939.5050000022165,292.4350000103004
randomwalks,prolific,17,2,9,CFD-WM-231-112-N.jpg,CFD-LM-241-125-N.jpg,0,0,2,1911.345000000205,188.57499999273568
randomwalks,prolific,17,2,3,CFD-WM-231-112-N.jpg,CFD-WM-211-054-N.jpg,1,1,3,1617.9249999984168,215.16499998653308
randomwalks,prolific,17,6,7,CFD-BF-223-250-N.jpg,CFD-LF-210-220-N.jpg,1,1,3,1399.0950000006706,260.5400000028312
randomwalks,prolific,17,1,12,CFD-LF-213-079-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,2542.999999990687,225.2549999980256
randomwalks,prolific,17,6,10,CFD-BM-239-136-N.jpg,CFD-BF-223-250-N.jpg,0,1,3,1537.045000004582,212.43499999400228
randomwalks,prolific,17,3,13,CFD-WM-211-054-N.jpg,CFD-AM-201-076-N.jpg,0,0,2,1552.8899999917485,232.69000000460073
randomwalks,prolific,17,2,13,CFD-WM-231-112-N.jpg,CFD-AM-201-076-N.jpg,0,1,3,1207.8699999982491,212.2949999901466
randomwalks,prolific,17,3,6,CFD-WM-211-054-N.jpg,CFD-BF-223-250-N.jpg,0,1,3,1889.4450000082145,258.14499999955297
randomwalks,prolific,17,1,3,CFD-LF-213-079-N.jpg,CFD-WM-211-054-N.jpg,0,0,2,2091.8950000046752,255.96999999787656
randomwalks,prolific,17,3,5,CFD-WM-211-054-N.jpg,CFD-LM-216-082-N.jpg,1,1,3,2079.160000008531,179.62999999849126
randomwalks,prolific,17,5,11,CFD-LM-216-082-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,2487.6500000101514,252.0300000035204
randomwalks,prolific,17,5,8,CFD-WF-232-161-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,1911.0400000065565,203.6599999992177
randomwalks,prolific,17,6,13,CFD-BF-223-250-N.jpg,CFD-AM-201-076-N.jpg,0,0,2,1606.1099999933504,253.51500000385568
randomwalks,prolific,17,5,13,CFD-LM-216-082-N.jpg,CFD-AM-201-076-N.jpg,0,0,2,1496.2899999958463,273.3650000006892
randomwalks,prolific,17,9,10,CFD-LM-241-125-N.jpg,CFD-BM-239-136-N.jpg,0,1,3,1387.6649999874644,242.66499999770895
randomwalks,prolific,17,6,12,CFD-BF-223-250-N.jpg,CFD-AM-234-355-N.jpg,0,0,2,1818.190000005532,224.04000000096855
randomwalks,prolific,17,3,10,CFD-WM-211-054-N.jpg,CFD-BM-239-136-N.jpg,0,0,2,2101.674999997951,249.45499999728057
randomwalks,prolific,17,1,9,CFD-LF-213-079-N.jpg,CFD-LM-241-125-N.jpg,0,0,2,1402.4849999984726,235.48000000277537
randomwalks,prolific,17,5,6,CFD-LM-216-082-N.jpg,CFD-BF-223-250-N.jpg,0,1,3,2401.429999998305,219.2399999909103
randomwalks,prolific,17,3,9,CFD-WM-211-054-N.jpg,CFD-LM-241-125-N.jpg,0,1,3,1526.360000003595,199.10499999206513
randomwalks,prolific,17,1,6,CFD-LF-213-079-N.jpg,CFD-BF-223-250-N.jpg,0,0,2,1203.9199999999255,274.4050000035204
randomwalks,prolific,17,5,9,CFD-LM-241-125-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,733.4300000071526,256.7949999938719
randomwalks,prolific,17,7,9,CFD-LM-241-125-N.jpg,CFD-LF-210-220-N.jpg,0,1,3,1729.7699999907054,292.62999999616295
randomwalks,prolific,17,5,7,CFD-LM-216-082-N.jpg,CFD-LF-210-220-N.jpg,1,0,2,3397.289999993518,228.90500001050532
randomwalks,prolific,17,3,12,CFD-WM-211-054-N.jpg,CFD-AM-234-355-N.jpg,0,1,3,1423.379999992903,294.99999999813735
randomwalks,prolific,17,10,11,CFD-BM-239-136-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,1250.304999994114,284.2200000011362
randomwalks,prolific,17,4,11,CFD-BF-201-080-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,1645.5699999937788,289.2399999983609
randomwalks,prolific,17,10,12,CFD-BM-239-136-N.jpg,CFD-AM-234-355-N.jpg,1,1,3,1491.4750000024214,299.32999999448657
randomwalks,prolific,17,10,13,CFD-BM-239-136-N.jpg,CFD-AM-201-076-N.jpg,0,1,3,1637.9299999973737,319.77000000188127
randomwalks,prolific,18,4,9,CFD-AF-226-251-N.jpg,CFD-LM-244-068-N.jpg,0,1,3,3634.4299999903888,1578.829999998212
randomwalks,prolific,18,4,12,CFD-AF-226-251-N.jpg,CFD-LM-214-165-N.jpg,0,0,3,6570.594999997877,2875.4199999962
randomwalks,prolific,18,3,13,CFD-BF-223-250-N.jpg,CFD-AM-220-134-N.jpg,0,0,2,6116.150000001304,1845.3599999919536
randomwalks,prolific,18,2,5,CFD-BM-214-075-N.jpg,CFD-WM-229-129-N.jpg,0,1,4,3306.3800000092015,1810.6649999972433
randomwalks,prolific,18,11,13,CFD-WF-211-001-N.jpg,CFD-AM-220-134-N.jpg,1,1,4,2992.024999999441,1597.3150000059975
randomwalks,prolific,18,1,9,CFD-AM-207-108-N.jpg,CFD-LM-244-068-N.jpg,0,1,3,4162.870000000112,987.9250000081956
randomwalks,prolific,18,12,13,CFD-LM-214-165-N.jpg,CFD-AM-220-134-N.jpg,1,0,2,5002.045000000857,1565.9500000039116
randomwalks,prolific,18,6,9,CFD-LM-244-068-N.jpg,CFD-LF-223-064-N.jpg,0,0,2,5853.094999998808,1777.3600000068543
randomwalks,prolific,18,2,6,CFD-BM-214-075-N.jpg,CFD-LF-223-064-N.jpg,0,0,2,2332.970000002533,737.7649999978021
randomwalks,prolific,18,3,12,CFD-BF-223-250-N.jpg,CFD-LM-214-165-N.jpg,0,1,4,3069.665000002831,593.984999999404
randomwalks,prolific,18,5,8,CFD-LF-232-199-N.jpg,CFD-WM-229-129-N.jpg,0,1,4,2204.580000004731,629.6500000022352
randomwalks,prolific,18,1,3,CFD-AM-207-108-N.jpg,CFD-BF-223-250-N.jpg,0,0,1,2761.875000011176,3552.069999990985
randomwalks,prolific,18,5,11,CFD-WM-229-129-N.jpg,CFD-WF-211-001-N.jpg,0,0,4,3435.1750000054017,1017.310000010766
randomwalks,prolific,18,4,13,CFD-AF-226-251-N.jpg,CFD-AM-220-134-N.jpg,0,0,1,4925.000000002794,1393.3400000100955
randomwalks,prolific,18,2,11,CFD-BM-214-075-N.jpg,CFD-WF-211-001-N.jpg,0,0,2,2821.7850000075996,1189.7200000099838
randomwalks,prolific,18,6,12,CFD-LF-223-064-N.jpg,CFD-LM-214-165-N.jpg,0,1,3,3371.804999987595,720.3149999994785
randomwalks,prolific,18,1,8,CFD-AM-207-108-N.jpg,CFD-LF-232-199-N.jpg,1,0,2,3002.629999987781,582.3099999986589
randomwalks,prolific,18,6,8,CFD-LF-232-199-N.jpg,CFD-LF-223-064-N.jpg,0,1,4,2756.9850000003353,928.0349999899043
randomwalks,prolific,18,4,8,CFD-LF-232-199-N.jpg,CFD-AF-226-251-N.jpg,0,1,3,4382.129999998026,1317.7850000066685
randomwalks,prolific,18,8,13,CFD-LF-232-199-N.jpg,CFD-AM-220-134-N.jpg,0,0,3,2406.1499999947846,2491.4600000046194
