sub_id,from,to,response,rt
19,12,5,8,2648
19,8,3,8,3925
19,8,9,7,2912
19,3,11,7,2287
19,7,12,7,2258
19,8,1,7,2521
19,6,10,6,2456
19,10,13,5,2427
19,5,10,5,2893
19,7,11,5,1804
19,3,7,6,3956
19,11,6,5,4640
19,5,9,6,2652
19,4,11,7,2634
19,4,12,7,2736
19,8,13,3,6007
19,10,5,6,2792
19,11,7,8,3873
19,7,2,7,2770
19,9,7,6,2887
19,7,1,6,2257
19,11,9,9,2593
19,10,4,7,1824
19,11,8,7,3161
19,12,10,8,2473
19,9,6,7,2477
19,5,8,6,4023
19,7,5,9,3279
19,9,3,6,2486
19,10,12,7,2498
19,6,9,6,3041
19,12,13,7,2345
19,8,10,7,2202
19,2,10,6,2674
19,10,1,6,2327
19,5,3,3,6394
19,7,9,6,2960
19,2,6,5,1445
19,1,13,5,2047
19,2,9,5,2248
19,5,2,5,4736
19,3,5,5,2918
19,3,6,6,2874
19,10,9,6,2953
19,13,5,7,3282
19,9,1,6,2826
19,6,12,6,2444
19,10,6,6,2482
19,6,1,5,3554
19,2,13,5,1868
19,12,11,5,2509
19,4,3,6,2642
19,9,12,6,2495
19,5,6,5,1792
19,9,4,5,2623
19,1,6,5,2874
19,2,8,7,7221
19,6,8,7,3458
19,3,12,6,4113
19,11,2,6,2536
19,7,8,6,2708
19,7,4,5,2529
19,2,11,5,2683
19,4,13,6,3491
19,6,13,6,2831
19,12,9,7,2704
19,5,1,4,3350
19,1,4,4,2132
19,11,10,4,3939
19,5,7,4,2473
19,6,4,6,3115
19,1,2,6,3332
19,1,7,4,2500
19,1,9,4,2496
19,10,2,4,2135
19,4,5,4,2123
19,2,1,4,3018
19,8,5,6,4090
19,12,6,6,2190
19,3,4,6,4368
19,4,2,6,2475
19,8,12,6,2267
19,6,11,4,2330
19,11,4,5,1630
19,1,8,5,3397
19,12,8,5,2496
19,13,1,5,3683
19,1,12,5,2344
19,6,7,5,2865
19,6,3,5,2074
19,3,10,7,5702
19,7,6,9,3363
19,3,2,6,3193
19,6,5,4,3910
19,4,8,4,2715
19,13,8,7,3644
19,8,7,6,2339
19,9,13,6,2208
19,13,6,4,2735
19,11,5,6,3244
19,11,13,9,3388
19,13,10,7,2574
19,4,7,6,3024
19,10,8,9,2846
19,1,3,7,2508
19,5,11,7,3107
19,9,5,8,2176
19,7,10,6,2482
19,5,13,6,2059
19,5,12,5,2554
19,11,1,5,1918
19,4,9,5,2264
19,13,9,5,1781
19,6,2,5,3435
19,3,1,5,5832
19,7,3,5,2201
19,12,7,5,2450
19,7,13,5,2237
20,13,2,1,6304
20,9,4,1,3823
20,2,11,1,2188
20,12,3,5,4505
20,6,11,1,2605
20,2,4,1,6171
20,7,11,1,4772
20,5,7,7,5141
20,7,6,1,2571
20,9,13,7,3354
20,10,3,1,2807
20,3,5,8,2853
20,10,2,1,2138
20,9,10,8,4438
20,4,9,2,5171
20,6,8,7,7038
20,7,10,1,3955
20,11,7,1,4321
20,6,12,1,2237
20,12,7,1,2721
20,9,3,7,3489
20,5,1,1,3987
20,6,9,1,3988
20,4,2,1,2605
20,4,12,1,5538
20,11,4,1,3243
20,4,10,1,2104
20,1,2,1,2138
20,5,9,1,2621
20,4,6,10,2554
20,8,4,10,2338
20,12,9,2,3220
20,13,4,2,3457
20,12,5,2,2155
20,9,5,9,4671
20,1,9,1,3092
20,7,5,10,10622
20,4,7,9,3255
20,7,9,1,3357
20,8,9,1,2155
20,10,12,1,3142
20,4,5,1,2674
20,7,3,1,2755
20,8,6,1,3326
20,2,10,1,3540
20,2,8,1,5788
20,9,8,1,4905
20,6,10,1,1954
20,8,1,1,4438
20,3,7,1,2255
20,12,10,2,2604
20,9,11,2,4839
20,8,10,2,2688
20,2,5,2,2687
20,7,13,8,4192
20,7,2,1,2054
20,11,10,2,2739
20,5,11,9,3805
20,3,6,8,3924
20,11,13,9,3354
20,1,3,1,4037
20,2,6,1,10039
20,6,13,1,8788
20,2,13,1,2972
20,10,9,1,2587
20,5,4,9,4538
20,5,8,2,2671
20,13,7,2,4238
20,1,8,2,4124
20,8,12,9,11237
20,11,12,9,1769
20,11,5,8,2620
20,12,2,2,2404
20,6,7,2,2141
20,2,9,1,3408
20,10,6,2,3021
20,13,3,2,2187
20,12,11,9,2570
20,2,7,1,1857
20,5,13,2,2589
20,3,10,2,2022
20,7,4,2,2670
20,4,13,2,4487
20,2,3,2,5554
20,11,6,1,3071
20,6,3,2,2738
20,10,7,2,2725
20,12,4,2,3791
20,1,4,3,2421
20,4,8,2,6474
20,8,3,1,3506
20,11,1,1,4703
20,13,1,2,3588
20,13,8,8,5721
20,6,2,2,6972
20,5,10,2,2519
20,8,11,9,2475
20,5,6,2,3054
20,3,4,0,15973
20,3,11,1,4121
20,9,2,1,2820
20,3,1,1,2538
20,7,1,2,2987
20,4,3,9,2837
20,10,13,2,2823
20,1,7,2,2254
20,5,2,2,2942
20,11,3,2,3803
20,1,11,2,11171
20,2,1,2,2653
20,13,11,9,2887
20,5,12,7,2625
20,9,7,2,3737
20,12,8,9,5840
20,4,1,2,4756
20,8,5,2,2553
20,1,6,2,17442
20,3,8,2,3070
20,3,2,2,2005
20,9,12,2,2874
20,1,5,2,2938
20,9,1,9,2407
20,6,5,8,3204
20,12,13,8,2570
20,13,10,2,3721
20,10,8,2,4421
20,1,10,2,3724
20,1,13,1,2470
20,11,8,9,2404
20,12,6,8,2287
20,3,9,2,3304
20,6,1,2,2071
20,1,12,2,4042
20,8,7,2,2438
20,11,2,2,2521
20,7,12,2,2441
20,10,4,2,2324
20,11,9,2,2604
20,10,1,2,5987
20,10,5,2,2772
20,13,6,8,3305
20,8,2,2,3304
20,13,5,2,2722
20,3,13,2,5989
20,3,12,2,2270
20,4,11,2,3457
20,6,4,9,2007
20,13,9,2,3554
20,8,13,8,4342
20,7,8,2,3621
20,5,3,2,4874
20,10,11,1,5558
20,13,12,1,2987
20,12,1,2,2837
20,2,12,2,2288
20,9,6,9,4207
21,5,2,3,6003
21,4,9,5,9604
21,8,13,2,3654
21,3,12,6,3356
21,7,1,2,4140
21,9,7,2,5221
21,11,8,1,3621
21,12,6,2,3805
21,11,10,7,3371
21,13,9,1,3893
21,1,5,1,3268
21,9,11,7,2974
21,10,1,1,3154
21,10,12,1,3121
21,4,2,8,5754
21,11,7,7,4054
21,3,11,6,3471
21,9,5,1,3507
21,2,4,8,5589
21,11,1,1,5903
21,12,8,7,8159
21,13,12,8,4254
21,6,10,2,7005
21,8,7,2,3171
21,1,10,2,3587
21,13,3,8,4108
21,12,11,10,3489
21,7,13,8,3555
21,10,3,5,5922
21,12,3,5,4188
21,12,10,6,3691
21,6,4,6,3575
21,4,8,2,3255
21,13,10,8,3238
21,12,13,8,2891
21,10,5,7,2821
21,8,2,10,3038
21,4,6,8,16988
21,1,9,2,16104
21,6,1,8,4672
21,2,11,2,5376
21,10,11,7,5774
21,4,12,8,3387
21,5,11,2,6071
21,8,4,1,4254
21,13,2,7,4622
21,11,13,2,3271
21,5,4,2,3259
21,3,7,10,3308
21,5,12,7,3087
21,3,5,10,3537
21,5,1,2,2921
21,7,4,2,3454
21,7,3,10,3624
21,11,9,3,6654
21,11,4,2,4120
21,6,8,3,3305
21,12,7,1,3504
21,11,6,1,3239
21,2,8,10,3154
21,8,1,10,2704
21,3,6,3,6490
21,11,3,6,2905
21,4,3,2,4191
21,9,3,6,2620
21,5,9,1,3342
21,9,10,1,3203
21,13,11,8,2920
21,6,11,2,2720
21,13,4,2,2571
21,12,4,2,2255
21,10,13,2,2706
21,4,5,7,2854
21,4,10,8,3404
21,11,5,1,4103
21,7,10,1,3870
21,1,7,1,2870
21,7,2,1,3305
21,5,13,2,10554
21,8,9,3,4056
21,5,8,2,3137
21,2,12,2,4637
21,5,6,7,3470
21,7,8,2,5358
21,1,13,2,3172
21,12,1,7,3704
21,8,6,7,2924
21,4,13,7,2952
21,5,7,2,3071
21,11,2,2,5510
21,1,12,6,3971
21,9,13,2,2955
21,8,11,1,3874
21,13,8,2,2835
21,1,8,10,2737
21,2,1,2,3826
21,1,2,2,6587
21,6,2,2,10157
21,13,5,2,3324
21,4,11,2,2839
21,7,5,2,2870
21,2,6,2,2820
21,12,2,2,3088
21,7,12,8,5136
21,5,10,7,3922
21,13,6,3,2786
21,7,6,3,2424
21,6,3,8,3854
21,2,7,2,2954
21,3,4,8,5338
21,2,13,3,2936
21,3,1,3,2687
21,4,1,2,3454
21,8,10,8,3075
21,1,4,2,3688
21,3,8,7,5304
21,1,11,2,3237
21,8,3,8,2738
21,2,10,2,3674
21,11,12,10,3976
21,6,13,7,3473
21,2,9,2,3505
21,10,7,7,3020
21,3,9,8,3171
21,6,7,2,3087
21,2,5,2,10054
21,10,8,2,3821
21,9,1,2,4554
21,9,12,2,3308
21,6,9,2,4674
21,10,6,2,2723
21,1,3,2,3422
21,3,2,10,3821
21,10,9,2,6805
21,12,5,2,3037
21,13,7,2,4475
21,7,11,7,4372
21,9,2,2,4056
21,1,6,8,4138
21,7,9,2,2836
21,6,12,2,4421
21,3,13,8,3271
21,6,5,8,2905
21,9,6,3,3138
21,9,4,8,2687
21,12,9,2,2907
21,8,5,8,2970
21,9,8,8,2653
21,10,2,2,3520
21,13,1,3,3822
21,2,3,10,3472
21,8,12,3,6155
21,10,4,3,12523
21,4,7,3,4141
21,5,3,8,2870
21,3,10,3,3621
22,3,2,10,11794
22,3,1,5,20653
22,3,12,2,12822
22,5,7,10,7663
22,2,6,5,5448
22,11,12,9,3548
22,2,1,10,7703
22,13,9,2,16655
22,2,5,5,7788
22,12,10,10,7062
22,13,12,6,5363
22,2,12,2,5522
22,13,1,3,36495
22,12,6,2,8164
22,9,11,9,3881
22,3,11,2,5814
22,6,5,5,7983
22,5,8,2,7913
22,8,5,2,11606
22,10,12,10,2994
22,12,8,8,2790
22,10,7,2,6083
22,8,2,5,8753
22,6,3,5,4962
22,13,10,6,13146
22,1,5,3,17544
22,7,12,2,9034
22,8,3,2,8387
22,7,10,1,7727
22,7,6,10,5503
22,10,5,2,15268
22,7,4,5,10871
22,5,11,3,12157
22,13,2,2,8689
22,11,3,2,7038
22,2,11,2,3460
22,7,11,2,9763
22,7,13,2,23755
22,4,1,5,4817
22,5,13,3,6151
22,4,5,10,10841
22,6,8,2,4382
22,11,10,9,4856
22,1,2,10,11391
22,9,5,1,4432
22,1,9,5,6146
22,3,8,3,9947
22,10,13,10,3752
22,1,6,3,17364
22,3,13,2,4440
22,9,6,2,3301
22,5,4,10,19335
22,13,3,2,3482
22,8,1,10,12381
22,5,1,2,6164
22,1,12,5,10344
22,7,9,2,3604
22,10,4,2,4668
22,13,7,2,5320
22,8,12,9,3625
22,2,4,9,7809
22,3,6,5,6352
22,10,11,10,5157
22,6,4,10,2981
22,9,7,2,4842
22,13,6,0,5004
22,13,5,2,4287
22,6,7,10,4675
22,3,10,2,14428
22,9,2,1,3290
22,2,10,1,4660
22,11,9,10,2756
22,9,13,1,9192
22,10,8,8,3109
22,9,1,5,3398
22,11,13,4,10910
22,11,6,2,3185
22,8,9,10,4871
22,13,8,2,6102
22,5,6,5,5041
22,7,5,10,14297
22,1,8,10,2866
22,12,2,3,9353
22,11,5,2,12523
22,6,2,5,4211
22,11,2,2,2612
22,4,6,10,2351
22,13,11,10,3329
22,1,10,5,4607
22,7,2,3,9147
22,11,1,6,6719
22,5,3,10,6028
22,4,2,10,5903
22,4,11,2,4047
22,12,5,2,8391
22,11,4,2,18456
22,8,13,4,12921
22,2,3,10,2931
22,12,3,2,3578
22,9,8,10,2889
22,12,13,10,6756
22,5,9,2,3459
22,10,3,2,6668
22,9,3,1,4831
22,3,9,1,2992
22,6,9,0,3803
22,4,12,2,3205
22,9,12,5,6256
22,12,11,9,3138
22,2,7,4,5684
22,13,4,2,8767
22,4,13,1,6031
22,7,8,1,4384
22,7,1,3,7279
22,8,4,2,3497
22,5,10,2,3600
22,7,3,4,9668
22,12,1,5,5241
22,1,13,5,7688
22,2,9,1,5074
22,6,11,1,4031
22,3,4,10,3033
22,1,3,6,6006
22,6,12,1,5291
22,10,9,6,3881
22,12,4,2,3029
22,3,7,3,9313
22,10,1,5,7943
22,8,7,3,3645
22,4,10,2,13408
22,6,10,1,3135
22,4,7,5,5658
22,6,13,0,2843
22,1,4,5,5043
22,8,6,1,7094
22,4,9,1,3039
22,6,1,2,3305
22,4,3,10,2654
22,3,5,10,3365
22,9,4,2,15783
22,5,12,2,5599
22,10,2,2,5970
22,11,7,4,8383
22,8,11,5,6570
22,9,10,5,9572
22,2,8,5,5951
22,4,8,2,9162
22,12,9,5,8062
22,11,8,5,13495
22,12,7,1,3631
22,5,2,5,5064
22,2,13,2,2830
22,1,11,9,4233
22,1,7,2,6779
22,8,10,10,4924
22,10,6,1,4136
23,5,4,5,8739
23,11,7,0,9204
23,4,9,5,4314
23,4,13,0,3734
23,1,3,7,3715
23,9,10,4,5611
23,9,2,0,4006
23,10,13,2,3384
23,3,2,0,3542
23,1,13,3,4526
23,12,3,0,7451
23,2,10,7,4358
23,7,12,2,3445
23,11,8,0,2662
23,10,11,0,3040
23,12,1,2,4518
23,5,10,1,4202
23,5,7,10,5957
23,10,5,1,18983
23,13,6,0,3760
23,6,1,0,3992
23,10,1,3,5566
23,13,9,1,5488
23,8,13,2,4425
23,10,3,5,3501
23,2,1,10,3909
23,9,11,10,3132
23,2,12,2,2821
23,4,8,5,2963
23,8,7,0,3611
23,6,7,10,6038
23,10,4,5,3643
23,4,2,8,3849
23,3,8,8,3313
23,7,9,0,4150
23,1,10,2,6470
23,2,3,10,10318
23,7,10,0,3445
23,5,11,0,3491
23,1,7,2,3256
23,6,4,9,4331
23,3,4,7,4179
23,8,9,3,2439
23,6,8,0,3484
23,10,12,5,3217
23,6,12,0,2727
23,6,5,0,5543
23,9,7,0,7313
23,12,9,1,5218
23,4,1,4,4436
23,8,4,4,2654
23,7,6,10,2848
23,7,3,0,4825
23,4,11,0,9384
23,12,4,0,4818
23,9,3,0,6386
23,11,10,1,2827
23,5,3,10,2656
23,6,13,0,3571
23,10,7,1,3692
23,1,6,0,3612
23,9,4,3,3479
23,8,2,6,4881
23,4,12,0,6745
23,8,3,5,3788
23,8,12,0,7601
23,1,9,2,4125
23,13,4,2,5324
23,5,9,2,4402
23,9,1,2,15380
23,3,11,2,2569
23,13,8,2,3638
23,8,1,5,4765
23,9,8,2,2692
23,5,2,8,7233
23,6,10,0,2726
23,10,9,0,3127
23,11,13,10,3838
23,2,13,0,3621
23,7,13,0,4701
23,5,1,3,3706
23,8,5,3,9512
23,10,8,3,3432
23,1,8,5,3850
23,13,1,2,4079
23,7,8,0,3824
23,12,13,10,3790
23,5,6,0,3309
23,4,5,5,3029
23,11,6,0,3141
23,12,6,0,2353
23,3,9,0,3042
23,3,7,5,4799
23,2,6,2,6216
23,2,8,3,15987
23,9,5,0,3944
23,3,1,5,4038
23,5,12,0,3087
23,1,5,5,3587
23,8,11,0,3538
23,10,2,2,4712
23,11,1,0,11360
23,3,12,5,3786
23,12,2,2,6385
23,4,10,3,2955
23,11,4,0,4687
23,13,10,2,3248
23,7,11,0,3459
23,7,4,0,5377
23,9,12,5,9532
23,5,8,3,3551
23,13,11,0,2866
23,6,9,1,3323
23,11,3,0,2955
23,7,1,0,13548
23,11,9,0,23453
23,3,6,0,3067
23,9,6,0,3232
23,13,2,0,8464
23,8,6,0,2518
23,6,3,0,4921
23,2,5,5,7049
23,5,13,0,10416
23,13,3,2,5999
23,11,5,0,3335
23,9,13,0,4050
23,13,5,0,5182
23,3,10,5,4020
23,12,7,0,2803
23,1,11,0,3240
23,13,12,10,4363
23,2,9,2,2655
23,12,5,5,3329
23,11,12,0,2808
23,1,4,0,4656
23,6,2,2,2342
23,4,7,0,5435
23,3,5,10,4629
23,3,13,0,2608
23,2,11,2,1986
23,10,6,0,8004
23,1,12,0,5436
23,4,6,10,3374
23,13,7,0,3574
23,12,8,1,3173
23,8,10,5,12895
23,12,11,6,8631
23,7,2,2,5662
23,12,10,5,3035
23,4,3,5,3394
23,2,4,8,4358
23,7,5,10,16524
23,6,11,0,3686
23,11,2,0,19798
23,2,7,0,15544
23,1,2,8,4142
24,2,3,10,4439
24,12,2,2,7854
24,10,3,2,5320
24,1,8,10,7788
24,10,7,2,13870
24,6,8,2,3942
24,4,1,2,3888
24,3,1,2,12822
24,12,3,2,5221
24,7,13,2,5924
24,8,1,10,3621
24,2,10,3,10755
24,7,2,5,15589
24,8,12,2,6059
24,13,12,2,6889
24,4,12,2,6588
24,1,10,5,5970
24,6,1,3,11538
24,7,10,3,7805
24,10,11,2,6489
24,1,12,2,4755
24,6,7,3,12805
24,4,9,2,7304
24,11,6,2,5741
24,3,5,10,3905
24,9,8,3,9855
24,10,2,2,6854
24,12,7,2,5325
24,9,4,2,3306
24,12,13,10,5356
24,13,6,5,6171
24,8,2,2,5022
24,10,4,2,5125
24,3,10,2,5523
24,4,2,4,14075
24,7,6,4,5537
24,11,9,10,3556
24,8,13,2,6708
24,9,7,2,5804
24,7,1,2,5376
24,3,11,4,7854
24,11,3,4,2954
24,11,10,4,5439
24,2,7,4,10509
24,9,13,2,9755
24,1,4,4,5788
24,4,7,2,9454
24,5,2,2,4755
24,9,10,2,2721
24,7,4,4,5788
24,10,6,4,3455
24,6,2,2,4505
24,1,5,4,13122
24,8,6,4,3337
24,8,11,4,2590
24,6,5,2,7541
24,4,5,2,3705
24,5,11,4,9321
24,10,5,2,7538
24,6,4,4,6471
24,11,4,2,8091
24,13,9,2,7871
24,8,3,2,4423
24,9,3,3,6988
24,9,11,10,4271
24,2,9,4,7505
24,2,11,4,3337
24,1,3,2,8806
24,13,1,2,4520
24,5,6,10,3589
24,13,10,4,11521
24,8,10,10,8704
24,10,1,5,5087
24,13,7,2,7855
24,1,9,2,3488
24,2,4,4,6091
24,6,9,2,4387
24,10,12,10,15588
24,5,7,2,5155
24,8,5,2,3987
24,9,5,2,6289
24,7,12,2,25255
24,9,1,2,3905
24,3,4,2,6904
24,3,6,2,14404
24,2,8,2,3705
24,13,5,4,11005
24,5,13,4,2504
24,8,9,4,3804
24,6,11,2,3621
24,8,7,4,12755
24,5,3,10,3455
24,9,12,3,8338
24,11,2,3,6087
24,1,7,2,7805
24,13,2,2,4504
24,13,4,3,7254
24,5,1,4,10655
24,2,12,2,5155
24,1,13,2,6338
24,4,11,2,3091
24,5,12,2,5337
24,5,9,2,3773
24,12,10,10,3773
24,6,3,4,9654
24,4,6,4,3705
24,13,3,2,4570
24,5,8,2,6571
24,6,13,2,4558
24,4,10,2,3643
24,11,8,4,10621
24,3,7,2,6942
24,7,9,2,9290
24,2,13,2,2860
24,4,13,2,3255
24,8,4,4,4038
24,1,6,4,2854
24,7,5,4,2673
24,7,3,4,3023
24,2,1,10,11142
24,13,11,5,11105
24,7,11,4,9537
24,12,9,2,11370
24,12,1,2,4755
24,12,11,10,8987
24,2,5,2,8325
24,5,10,2,5721
24,2,6,4,5039
24,3,9,2,4820
24,12,8,2,10187
24,9,2,2,8654
24,10,8,10,4738
24,4,8,4,8688
24,5,4,2,3321
24,9,6,2,10221
24,1,2,10,3738
24,11,5,5,10570
24,11,12,10,4391
24,6,12,2,4055
24,7,8,2,10738
24,11,1,5,5840
24,10,13,2,11655
24,12,5,2,4704
24,6,10,2,10355
24,3,12,2,4174
24,3,8,2,8757
24,12,6,2,4570
24,10,9,4,6788
24,3,2,10,3424
24,11,13,4,4272
24,13,8,3,4874
24,11,7,4,5170
24,1,11,5,6771
24,12,4,2,4471
24,3,13,3,8722
24,4,3,2,4323
25,9,6,5,5185
25,2,3,10,17025
25,13,8,5,21372
25,7,12,10,2805
25,13,4,5,4388
25,11,6,10,6292
25,9,5,10,11121
25,12,10,10,11253
25,2,1,10,3572
25,11,9,10,3205
25,13,1,5,12338
25,4,13,5,3689
25,1,9,5,4638
25,4,8,5,2771
25,9,3,10,2939
25,3,4,10,5321
25,10,5,10,2455
25,7,13,10,2375
25,10,12,10,2809
25,2,12,10,4092
25,8,6,5,2488
25,6,8,5,2388
25,3,1,5,8954
25,5,4,10,3805
25,4,12,5,4604
25,6,13,5,4304
25,9,12,5,4622
25,8,12,10,5576
25,2,9,5,3759
25,6,4,10,18988
25,2,7,10,3405
25,1,4,5,3089
25,6,2,5,5854
25,9,1,5,2021
25,9,2,5,3904
25,5,2,5,3771
25,4,2,10,6190
25,7,11,10,4772
25,6,12,5,3471
25,11,13,5,2154
25,9,13,5,2474
25,5,3,10,4854
25,2,6,5,2805
25,3,9,5,2087
25,3,12,10,3639
25,13,11,5,2453
25,12,3,5,14656
25,13,6,5,2478
25,4,3,10,9608
25,10,3,5,4007
25,1,2,10,3760
25,8,5,5,3026
25,8,2,5,4439
25,6,11,10,3024
25,10,7,10,4605
25,1,13,5,1707
25,6,7,5,7643
25,12,4,5,3756
25,7,1,10,11859
25,13,7,5,4089
25,7,3,10,2992
25,7,9,5,4041
25,10,1,10,3593
25,5,8,5,4642
25,6,9,5,2921
25,11,1,10,3337
25,4,11,5,4387
25,5,13,5,4056
25,4,5,10,3257
25,3,6,10,4637
25,11,12,10,3489
25,12,13,10,9270
25,11,10,5,2871
25,7,6,5,2725
25,9,8,10,6806
25,13,10,5,4138
25,7,4,5,3155
25,4,9,5,3054
25,7,5,10,3938
25,8,3,5,5321
25,10,6,5,6923
25,8,11,5,3554
25,11,4,5,2223
25,5,10,10,3075
25,11,3,5,2454
25,1,7,5,6453
25,11,5,5,2438
25,2,5,10,5420
25,10,11,5,3792
25,9,10,5,4588
25,8,7,5,4157
25,1,5,10,3473
25,6,3,10,4825
25,2,10,5,2521
25,13,2,10,2472
25,2,13,10,2105
25,3,5,10,2905
25,12,2,10,3188
25,3,10,5,2239
25,13,5,5,2241
25,7,8,10,3187
25,5,7,10,2891
25,7,2,5,3488
25,8,9,10,3004
25,13,3,5,2706
25,3,8,5,3839
25,6,10,10,2320
25,10,4,5,4738
25,9,4,5,2471
25,2,11,10,2491
25,3,13,5,7622
25,11,2,10,4474
25,1,12,10,3571
25,8,4,5,2538
25,12,1,5,3524
25,10,13,5,4425
25,7,10,5,9905
25,10,8,5,1875
25,4,7,5,2239
25,6,1,10,4155
25,13,12,10,3208
25,4,1,5,2325
25,5,11,5,4505
25,5,12,10,6470
25,8,10,10,2906
25,5,9,5,2470
25,9,11,10,7158
25,2,4,10,2754
25,4,10,5,1770
25,3,7,5,2808
25,10,2,5,1904
25,5,6,5,2824
25,10,9,5,3071
25,5,1,10,2438
25,12,11,10,2554
25,12,8,5,1753
25,6,5,5,1787
25,1,6,5,1471
25,11,8,5,2176
25,3,2,10,5878
25,12,5,10,2473
25,12,6,5,1974
25,1,8,10,2139
25,4,6,10,6338
25,12,9,5,4157
25,13,9,5,1921
25,12,7,10,2175
25,3,11,5,1721
25,9,7,5,2404
25,8,13,10,3941
25,1,10,5,4221
25,2,8,10,2756
25,1,11,5,1440
25,1,3,5,2157
25,8,1,10,2625
25,11,7,5,1441
26,6,1,2,7591
26,1,8,7,3874
26,3,1,2,5801
26,6,10,2,3273
26,13,6,2,5460
26,8,2,2,11104
26,2,5,2,17675
26,3,10,2,4654
26,9,1,2,8959
26,9,11,10,2741
26,4,10,2,3455
26,3,6,3,5721
26,2,1,10,2874
26,5,2,2,3641
26,6,2,10,29042
26,5,12,2,5854
26,1,2,10,2805
26,2,6,10,4491
26,12,13,10,2786
26,10,6,2,5325
26,13,2,2,3738
26,13,8,2,3424
26,11,3,2,4426
26,9,12,10,5354
26,13,1,2,4771
26,6,3,3,6875
26,10,12,10,4221
26,2,4,10,5189
26,6,12,2,4509
26,12,3,2,6821
26,7,4,2,3621
26,1,11,2,6122
26,12,6,2,4354
26,8,5,2,2389
26,6,5,2,8339
26,1,10,2,6872
26,6,13,2,12371
26,10,5,2,2937
26,4,12,2,3705
26,3,4,3,4470
26,8,1,9,5973
26,10,13,2,8876
26,8,10,10,3627
26,2,12,2,16637
26,5,10,2,4339
26,4,13,2,3871
26,10,11,2,4208
26,1,9,2,3326
26,4,2,10,2842
26,13,11,10,4388
26,2,11,2,5238
26,5,3,10,5109
26,13,5,2,4109
26,7,8,2,5325
26,12,8,2,3226
26,7,3,2,4858
26,9,5,2,4270
26,5,6,2,10154
26,12,2,2,2640
26,9,4,2,4721
26,8,9,2,4788
26,8,7,2,2771
26,10,7,2,2054
26,10,3,2,2071
26,11,12,10,2642
26,3,8,2,4221
26,9,7,2,3709
26,7,1,2,4474
26,11,2,3,5204
26,5,4,2,7688
26,1,5,2,6224
26,2,8,2,8108
26,11,10,2,4457
26,13,3,2,2874
26,8,12,2,3304
26,1,3,2,8990
26,11,8,2,3588
26,3,7,2,3937
26,7,9,2,3188
26,2,13,2,6224
26,5,13,2,6659
26,9,10,2,2520
26,2,9,2,3072
26,9,3,2,2137
26,11,5,2,4155
26,12,7,2,3318
26,10,9,2,8055
26,4,3,2,7675
26,11,1,5,17172
26,13,10,2,3288
26,13,4,2,3236
26,6,4,10,5472
26,6,11,2,2224
26,5,1,2,5021
26,10,4,2,2906
26,10,1,2,2487
26,3,11,2,3642
26,11,9,10,3522
26,3,12,2,6138
26,12,11,10,2656
26,12,4,2,3053
26,11,6,2,2054
26,2,3,2,6205
26,4,9,5,5489
26,10,8,10,2271
26,9,2,2,4621
26,3,9,2,2621
26,13,7,2,3671
26,4,5,2,3943
26,1,4,0,6654
26,8,11,2,5475
26,5,11,0,4670
26,6,9,2,5292
26,8,13,2,2254
26,4,1,2,7020
26,8,6,1,6221
26,3,2,6,4736
26,13,9,2,5121
26,4,11,8,7654
26,12,1,2,3738
26,3,5,10,2656
26,9,13,2,2770
26,7,6,10,7341
26,11,4,8,5104
26,1,13,2,6856
26,7,11,1,3154
26,1,7,1,3153
26,11,13,10,4471
26,1,12,2,3971
26,7,2,2,4354
26,7,10,2,3225
26,8,3,1,9959
26,1,6,2,4892
26,7,12,2,4654
26,6,8,2,2270
26,3,13,2,2688
26,5,7,10,2904
26,9,6,2,5688
26,12,10,10,2490
26,7,5,10,2456
26,7,13,2,2392
26,2,7,2,4488
26,12,9,10,3053
26,2,10,2,7909
26,4,7,2,6889
26,8,4,10,12002
26,4,8,10,3074
26,13,12,10,4321
26,4,6,10,11071
26,11,7,2,5022
26,5,9,2,4653
26,6,7,2,5941
26,12,5,2,3071
26,10,2,2,8455
26,5,8,2,2339
26,9,8,2,3722
27,13,6,2,3935
27,4,3,10,2958
27,3,11,4,2508
27,6,10,5,3455
27,10,12,6,5972
27,13,9,7,3788
27,5,13,4,2604
27,12,5,3,2438
27,10,9,6,7760
27,12,4,4,4621
27,13,1,3,3771
27,2,1,10,5388
27,11,1,3,3339
27,3,2,4,4921
27,10,3,4,3704
27,6,7,9,4307
27,8,2,4,3975
27,3,4,10,2655
27,6,8,7,7122
27,7,11,3,3154
27,9,3,6,3159
27,9,1,2,3322
27,8,5,4,5570
27,1,4,4,5976
27,5,10,4,4174
27,5,6,4,5192
27,11,10,4,2238
27,13,10,4,2889
27,1,12,4,2610
27,4,10,5,5637
27,8,6,8,2804
27,3,5,4,4393
27,13,7,4,6787
27,7,12,4,2438
27,1,2,10,4658
27,6,12,4,3657
27,10,4,4,6808
27,2,3,10,4621
27,7,1,4,3472
27,4,9,5,8575
27,11,4,3,5787
27,4,5,10,4055
27,5,4,10,2404
27,2,12,3,5139
27,12,8,6,4538
27,8,3,4,6887
27,1,8,10,3989
27,12,13,10,2928
27,1,13,3,3856
27,12,11,10,2987
27,11,7,3,2904
27,9,4,4,2892
27,7,8,5,3022
27,4,13,4,3090
27,7,3,4,4370
27,4,2,10,6120
27,7,4,3,4237
27,4,11,3,2427
27,9,12,7,4537
27,8,12,6,3203
27,1,7,4,5158
