sub_id,from,to,from_face,to_face,edge,choice,confidence,rt_choice,rt_confidence
14,5,4,CFD-BM-226-276-N.jpg,CFD-WF-208-068-N.jpg,1,1,4,8920,1920
14,1,8,CFD-WM-218-074-N.jpg,CFD-AF-250-200-N.jpg,1,0,1,3985,618
14,1,5,CFD-WM-218-074-N.jpg,CFD-BM-226-276-N.jpg,0,0,4,2610,461
14,10,3,CFD-BF-247-179-N.jpg,CFD-BM-246-192-N.jpg,0,1,3,9434,714
15,13,2,CFD-AF-229-160-N.jpg,CFD-BF-249-091-N.jpg,0,1,2,2904,1165
15,1,6,CFD-BF-232-187-N.jpg,CFD-AM-238-269-N.jpg,0,0,3,1563,600
15,12,10,CFD-BM-247-240-N.jpg,CFD-AM-251-124-N.jpg,1,1,3,3105,586
15,7,5,CFD-LF-252-172-N.jpg,CFD-WM-210-057-N.jpg,1,1,4,1431,293
15,13,4,CFD-AF-229-160-N.jpg,CFD-AF-246-242-N.jpg,0,1,2,1825,633
15,5,10,CFD-WM-210-057-N.jpg,CFD-AM-251-124-N.jpg,0,1,2,2613,806
15,1,5,CFD-BF-232-187-N.jpg,CFD-WM-210-057-N.jpg,0,0,2,3486,643
15,10,7,CFD-AM-251-124-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,1921,331
15,7,8,CFD-LF-252-172-N.jpg,CFD-LF-212-066-N.jpg,0,0,2,2749,444
15,7,4,CFD-LF-252-172-N.jpg,CFD-AF-246-242-N.jpg,0,0,2,2991,876
15,10,8,CFD-AM-251-124-N.jpg,CFD-LF-212-066-N.jpg,1,1,4,2010,353
15,2,12,CFD-BF-249-091-N.jpg,CFD-BM-247-240-N.jpg,0,1,3,1911,528
15,13,10,CFD-AF-229-160-N.jpg,CFD-AM-251-124-N.jpg,0,1,3,1694,482
15,7,9,CFD-LF-252-172-N.jpg,CFD-WM-209-038-N.jpg,0,1,4,2109,749
15,5,13,CFD-WM-210-057-N.jpg,CFD-AF-229-160-N.jpg,0,0,2,1624,907
15,1,12,CFD-BF-232-187-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,3203,811
15,6,5,CFD-AM-238-269-N.jpg,CFD-WM-210-057-N.jpg,0,0,4,2285,1150
15,13,9,CFD-AF-229-160-N.jpg,CFD-WM-209-038-N.jpg,0,0,1,3970,1758
15,11,2,CFD-WF-208-068-N.jpg,CFD-BF-249-091-N.jpg,0,1,3,1798,888
15,10,3,CFD-AM-251-124-N.jpg,CFD-LM-244-068-N.jpg,0,0,4,3235,880
15,8,6,CFD-LF-212-066-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2209,1043
15,12,6,CFD-BM-247-240-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2118,396
15,3,2,CFD-LM-244-068-N.jpg,CFD-BF-249-091-N.jpg,1,1,4,1381,223
15,9,8,CFD-WM-209-038-N.jpg,CFD-LF-212-066-N.jpg,1,1,4,1967,289
15,11,4,CFD-WF-208-068-N.jpg,CFD-AF-246-242-N.jpg,0,1,4,1527,430
15,6,3,CFD-AM-238-269-N.jpg,CFD-LM-244-068-N.jpg,0,0,4,2307,296
15,2,7,CFD-BF-249-091-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,1916,487
15,5,2,CFD-WM-210-057-N.jpg,CFD-BF-249-091-N.jpg,0,1,3,2121,333
15,11,5,CFD-WF-208-068-N.jpg,CFD-WM-210-057-N.jpg,0,1,2,1890,586
15,4,3,CFD-AF-246-242-N.jpg,CFD-LM-244-068-N.jpg,1,1,4,1590,264
15,9,13,CFD-WM-209-038-N.jpg,CFD-AF-229-160-N.jpg,0,1,2,1894,488
15,8,2,CFD-LF-212-066-N.jpg,CFD-BF-249-091-N.jpg,0,1,2,2790,1938
15,13,5,CFD-AF-229-160-N.jpg,CFD-WM-210-057-N.jpg,0,1,3,2178,583
15,9,5,CFD-WM-209-038-N.jpg,CFD-WM-210-057-N.jpg,0,0,3,3082,891
15,10,9,CFD-AM-251-124-N.jpg,CFD-WM-209-038-N.jpg,0,0,2,5291,593
15,8,1,CFD-LF-212-066-N.jpg,CFD-BF-232-187-N.jpg,1,1,2,2392,481
15,9,12,CFD-WM-209-038-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,3893,1406
15,12,7,CFD-BM-247-240-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,3158,477
15,10,6,CFD-AM-251-124-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2804,220
15,4,5,CFD-AF-246-242-N.jpg,CFD-WM-210-057-N.jpg,1,1,3,3302,683
15,11,13,CFD-WF-208-068-N.jpg,CFD-AF-229-160-N.jpg,1,1,4,1682,491
15,6,11,CFD-AM-238-269-N.jpg,CFD-WF-208-068-N.jpg,0,0,4,7123,501
15,7,3,CFD-LF-252-172-N.jpg,CFD-LM-244-068-N.jpg,0,1,3,2421,363
15,6,4,CFD-AM-238-269-N.jpg,CFD-AF-246-242-N.jpg,1,1,4,1533,312
15,13,1,CFD-AF-229-160-N.jpg,CFD-BF-232-187-N.jpg,0,1,4,1671,241
15,12,11,CFD-BM-247-240-N.jpg,CFD-WF-208-068-N.jpg,1,1,3,1402,549
15,10,4,CFD-AM-251-124-N.jpg,CFD-AF-246-242-N.jpg,0,1,3,2067,1445
15,9,3,CFD-WM-209-038-N.jpg,CFD-LM-244-068-N.jpg,0,0,3,2244,1106
15,6,2,CFD-AM-238-269-N.jpg,CFD-BF-249-091-N.jpg,0,0,4,2342,296
15,2,5,CFD-BF-249-091-N.jpg,CFD-WM-210-057-N.jpg,0,1,2,4828,802
15,1,8,CFD-BF-232-187-N.jpg,CFD-LF-212-066-N.jpg,1,1,2,1625,560
15,12,2,CFD-BM-247-240-N.jpg,CFD-BF-249-091-N.jpg,0,1,2,4251,392
15,2,11,CFD-BF-249-091-N.jpg,CFD-WF-208-068-N.jpg,0,1,2,4806,291
15,1,13,CFD-BF-232-187-N.jpg,CFD-AF-229-160-N.jpg,0,1,3,3276,346
15,2,3,CFD-BF-249-091-N.jpg,CFD-LM-244-068-N.jpg,1,1,4,2593,211
15,6,10,CFD-AM-238-269-N.jpg,CFD-AM-251-124-N.jpg,0,0,4,2224,284
15,10,12,CFD-AM-251-124-N.jpg,CFD-BM-247-240-N.jpg,1,1,1,2332,750
15,11,9,CFD-WF-208-068-N.jpg,CFD-WM-209-038-N.jpg,1,1,3,1981,358
15,10,5,CFD-AM-251-124-N.jpg,CFD-WM-210-057-N.jpg,0,1,2,2035,523
15,11,10,CFD-WF-208-068-N.jpg,CFD-AM-251-124-N.jpg,0,1,2,1794,372
15,1,2,CFD-BF-232-187-N.jpg,CFD-BF-249-091-N.jpg,1,1,4,2371,391
15,8,11,CFD-LF-212-066-N.jpg,CFD-WF-208-068-N.jpg,0,1,3,1856,391
15,13,11,CFD-AF-229-160-N.jpg,CFD-WF-208-068-N.jpg,1,1,3,1420,310
15,2,4,CFD-BF-249-091-N.jpg,CFD-AF-246-242-N.jpg,1,1,4,1290,388
15,11,3,CFD-WF-208-068-N.jpg,CFD-LM-244-068-N.jpg,0,1,2,5008,523
15,8,5,CFD-LF-212-066-N.jpg,CFD-WM-210-057-N.jpg,0,1,2,16996,456
15,3,6,CFD-LM-244-068-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2456,947
15,9,10,CFD-WM-209-038-N.jpg,CFD-AM-251-124-N.jpg,0,0,2,1811,492
15,6,8,CFD-AM-238-269-N.jpg,CFD-LF-212-066-N.jpg,0,0,4,2770,409
15,9,4,CFD-WM-209-038-N.jpg,CFD-AF-246-242-N.jpg,0,1,1,2316,406
15,4,1,CFD-AF-246-242-N.jpg,CFD-BF-232-187-N.jpg,0,1,4,1143,242
15,3,9,CFD-LM-244-068-N.jpg,CFD-WM-209-038-N.jpg,0,0,4,1453,396
15,12,9,CFD-BM-247-240-N.jpg,CFD-WM-209-038-N.jpg,0,1,1,2589,973
15,8,3,CFD-LF-212-066-N.jpg,CFD-LM-244-068-N.jpg,0,1,2,2351,1367
15,7,6,CFD-LF-252-172-N.jpg,CFD-AM-238-269-N.jpg,1,1,4,1629,310
15,4,11,CFD-AF-246-242-N.jpg,CFD-WF-208-068-N.jpg,0,1,4,1345,224
15,3,13,CFD-LM-244-068-N.jpg,CFD-AF-229-160-N.jpg,0,1,2,1797,560
15,3,12,CFD-LM-244-068-N.jpg,CFD-BM-247-240-N.jpg,0,1,2,1617,303
15,2,10,CFD-BF-249-091-N.jpg,CFD-AM-251-124-N.jpg,0,1,3,2401,939
15,8,12,CFD-LF-212-066-N.jpg,CFD-BM-247-240-N.jpg,0,1,4,1579,325
15,12,5,CFD-BM-247-240-N.jpg,CFD-WM-210-057-N.jpg,0,1,2,2526,622
15,11,1,CFD-WF-208-068-N.jpg,CFD-BF-232-187-N.jpg,0,1,2,2107,566
15,10,2,CFD-AM-251-124-N.jpg,CFD-BF-249-091-N.jpg,0,0,1,2460,1150
15,3,4,CFD-LM-244-068-N.jpg,CFD-AF-246-242-N.jpg,1,1,4,3443,364
15,11,6,CFD-WF-208-068-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,1506,335
15,13,6,CFD-AF-229-160-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,4624,220
15,6,13,CFD-AM-238-269-N.jpg,CFD-AF-229-160-N.jpg,0,0,4,2045,216
15,5,4,CFD-WM-210-057-N.jpg,CFD-AF-246-242-N.jpg,1,1,3,2464,422
15,5,1,CFD-WM-210-057-N.jpg,CFD-BF-232-187-N.jpg,0,1,3,1570,271
15,6,9,CFD-AM-238-269-N.jpg,CFD-WM-209-038-N.jpg,0,0,4,1892,2849
15,5,7,CFD-WM-210-057-N.jpg,CFD-LF-252-172-N.jpg,1,1,4,3524,203
15,7,1,CFD-LF-252-172-N.jpg,CFD-BF-232-187-N.jpg,0,1,3,1281,416
15,7,13,CFD-LF-252-172-N.jpg,CFD-AF-229-160-N.jpg,0,1,3,1142,152
15,10,13,CFD-AM-251-124-N.jpg,CFD-AF-229-160-N.jpg,0,1,3,1832,217
15,12,13,CFD-BM-247-240-N.jpg,CFD-AF-229-160-N.jpg,1,1,3,1867,619
15,3,10,CFD-LM-244-068-N.jpg,CFD-AM-251-124-N.jpg,0,1,1,1959,796
15,3,8,CFD-LM-244-068-N.jpg,CFD-LF-212-066-N.jpg,0,1,4,2235,194
15,1,4,CFD-BF-232-187-N.jpg,CFD-AF-246-242-N.jpg,0,1,3,2843,384
15,3,1,CFD-LM-244-068-N.jpg,CFD-BF-232-187-N.jpg,0,1,3,1270,262
15,3,7,CFD-LM-244-068-N.jpg,CFD-LF-252-172-N.jpg,0,0,2,2554,878
15,11,12,CFD-WF-208-068-N.jpg,CFD-BM-247-240-N.jpg,1,1,2,1179,665
15,4,9,CFD-AF-246-242-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,1561,441
15,8,4,CFD-LF-212-066-N.jpg,CFD-AF-246-242-N.jpg,0,1,3,1510,693
15,13,7,CFD-AF-229-160-N.jpg,CFD-LF-252-172-N.jpg,0,0,1,2496,323
15,6,12,CFD-AM-238-269-N.jpg,CFD-BM-247-240-N.jpg,0,0,4,2350,202
15,9,1,CFD-WM-209-038-N.jpg,CFD-BF-232-187-N.jpg,0,0,1,10531,1285
15,6,1,CFD-AM-238-269-N.jpg,CFD-BF-232-187-N.jpg,0,0,4,2506,274
15,2,9,CFD-BF-249-091-N.jpg,CFD-WM-209-038-N.jpg,0,1,3,3186,583
15,7,2,CFD-LF-252-172-N.jpg,CFD-BF-249-091-N.jpg,0,0,1,2963,862
15,2,6,CFD-BF-249-091-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,1925,153
15,11,8,CFD-WF-208-068-N.jpg,CFD-LF-212-066-N.jpg,0,1,3,2169,543
15,7,10,CFD-LF-252-172-N.jpg,CFD-AM-251-124-N.jpg,0,1,2,1603,390
15,9,6,CFD-WM-209-038-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2091,640
15,4,7,CFD-AF-246-242-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,1851,355
15,4,2,CFD-AF-246-242-N.jpg,CFD-BF-249-091-N.jpg,1,1,4,1473,268
15,1,10,CFD-BF-232-187-N.jpg,CFD-AM-251-124-N.jpg,0,1,1,1907,353
15,4,12,CFD-AF-246-242-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,3070,397
15,6,7,CFD-AM-238-269-N.jpg,CFD-LF-252-172-N.jpg,1,1,4,2748,214
15,9,2,CFD-WM-209-038-N.jpg,CFD-BF-249-091-N.jpg,0,1,3,1267,352
15,3,11,CFD-LM-244-068-N.jpg,CFD-WF-208-068-N.jpg,0,1,3,1277,379
15,5,12,CFD-WM-210-057-N.jpg,CFD-BM-247-240-N.jpg,0,0,2,2143,313
15,5,8,CFD-WM-210-057-N.jpg,CFD-LF-212-066-N.jpg,0,1,4,2511,224
15,10,11,CFD-AM-251-124-N.jpg,CFD-WF-208-068-N.jpg,0,0,3,16661,2073
15,1,7,CFD-BF-232-187-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,2064,368
15,2,13,CFD-BF-249-091-N.jpg,CFD-AF-229-160-N.jpg,0,1,3,23132,332
15,12,3,CFD-BM-247-240-N.jpg,CFD-LM-244-068-N.jpg,0,0,2,2489,300
15,12,4,CFD-BM-247-240-N.jpg,CFD-AF-246-242-N.jpg,0,1,3,6294,212
15,13,12,CFD-AF-229-160-N.jpg,CFD-BM-247-240-N.jpg,1,1,3,1561,190
15,5,11,CFD-WM-210-057-N.jpg,CFD-WF-208-068-N.jpg,0,1,3,1772,203
15,1,11,CFD-BF-232-187-N.jpg,CFD-WF-208-068-N.jpg,0,1,3,2017,300
15,2,8,CFD-BF-249-091-N.jpg,CFD-LF-212-066-N.jpg,0,0,1,1469,343
15,12,1,CFD-BM-247-240-N.jpg,CFD-BF-232-187-N.jpg,0,1,1,2746,476
15,11,7,CFD-WF-208-068-N.jpg,CFD-LF-252-172-N.jpg,0,1,2,4454,767
15,8,10,CFD-LF-212-066-N.jpg,CFD-AM-251-124-N.jpg,1,1,4,2150,1076
15,7,11,CFD-LF-252-172-N.jpg,CFD-WF-208-068-N.jpg,0,1,2,2237,744
15,3,5,CFD-LM-244-068-N.jpg,CFD-WM-210-057-N.jpg,1,1,4,1590,212
15,5,9,CFD-WM-210-057-N.jpg,CFD-WM-209-038-N.jpg,0,1,2,1848,659
15,2,1,CFD-BF-249-091-N.jpg,CFD-BF-232-187-N.jpg,1,1,4,1235,133
15,8,9,CFD-LF-212-066-N.jpg,CFD-WM-209-038-N.jpg,1,1,3,2703,698
15,5,6,CFD-WM-210-057-N.jpg,CFD-AM-238-269-N.jpg,0,0,4,2247,1030
15,1,3,CFD-BF-232-187-N.jpg,CFD-LM-244-068-N.jpg,0,1,3,1334,285
15,9,7,CFD-WM-209-038-N.jpg,CFD-LF-252-172-N.jpg,0,0,2,13538,1438
15,13,3,CFD-AF-229-160-N.jpg,CFD-LM-244-068-N.jpg,0,1,3,2116,884
15,12,8,CFD-BM-247-240-N.jpg,CFD-LF-212-066-N.jpg,0,1,2,2027,848
15,10,1,CFD-AM-251-124-N.jpg,CFD-BF-232-187-N.jpg,0,1,2,5618,619
15,13,8,CFD-AF-229-160-N.jpg,CFD-LF-212-066-N.jpg,0,1,2,2138,445
15,9,11,CFD-WM-209-038-N.jpg,CFD-WF-208-068-N.jpg,1,1,3,2993,503
15,4,13,CFD-AF-246-242-N.jpg,CFD-AF-229-160-N.jpg,0,1,3,1370,302
15,4,8,CFD-AF-246-242-N.jpg,CFD-LF-212-066-N.jpg,0,0,2,2310,168
15,1,9,CFD-BF-232-187-N.jpg,CFD-WM-209-038-N.jpg,0,1,2,2650,753
15,4,10,CFD-AF-246-242-N.jpg,CFD-AM-251-124-N.jpg,0,1,3,1764,232
15,4,6,CFD-AF-246-242-N.jpg,CFD-AM-238-269-N.jpg,1,1,4,2082,380
15,8,7,CFD-LF-212-066-N.jpg,CFD-LF-252-172-N.jpg,0,1,3,2826,214
15,8,13,CFD-LF-212-066-N.jpg,CFD-AF-229-160-N.jpg,0,1,2,2718,524
15,7,12,CFD-LF-252-172-N.jpg,CFD-BM-247-240-N.jpg,0,0,1,3417,697
15,5,3,CFD-WM-210-057-N.jpg,CFD-LM-244-068-N.jpg,1,1,4,1970,344
17,13,10,CFD-AM-225-102-N.jpg,CFD-BM-226-276-N.jpg,0,0,1,5089,1640
17,4,6,CFD-BF-235-168-N.jpg,CFD-BM-210-148-N.jpg,1,1,4,1326,255
17,6,13,CFD-BM-210-148-N.jpg,CFD-AM-225-102-N.jpg,0,1,1,2987,2478
17,12,7,CFD-AF-225-141-N.jpg,CFD-AF-208-003-N.jpg,0,1,3,1556,1118
17,5,7,CFD-WM-208-068-N.jpg,CFD-AF-208-003-N.jpg,1,1,3,1466,238
17,9,6,CFD-LF-252-172-N.jpg,CFD-BM-210-148-N.jpg,0,1,1,2008,1246
17,10,13,CFD-BM-226-276-N.jpg,CFD-AM-225-102-N.jpg,0,1,2,3772,1566
17,5,12,CFD-WM-208-068-N.jpg,CFD-AF-225-141-N.jpg,0,1,3,2220,1358
17,6,2,CFD-BM-210-148-N.jpg,CFD-WF-214-122-N.jpg,0,0,2,3182,1309
17,1,8,CFD-LM-223-175-N.jpg,CFD-WM-200-034-N.jpg,1,1,2,3058,1054
17,4,3,CFD-BF-235-168-N.jpg,CFD-AM-242-176-N.jpg,1,1,4,1567,238
17,2,12,CFD-WF-214-122-N.jpg,CFD-AF-225-141-N.jpg,0,1,2,2018,1682
17,9,3,CFD-LF-252-172-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,1870,558
17,4,11,CFD-BF-235-168-N.jpg,CFD-BF-221-223-N.jpg,0,1,2,3676,3435
17,9,2,CFD-LF-252-172-N.jpg,CFD-WF-214-122-N.jpg,0,1,2,2238,1075
17,3,6,CFD-AM-242-176-N.jpg,CFD-BM-210-148-N.jpg,0,1,2,1110,558
17,6,11,CFD-BM-210-148-N.jpg,CFD-BF-221-223-N.jpg,0,1,3,1430,429
17,8,12,CFD-WM-200-034-N.jpg,CFD-AF-225-141-N.jpg,0,1,1,2707,798
17,13,3,CFD-AM-225-102-N.jpg,CFD-AM-242-176-N.jpg,0,1,1,1960,1452
17,7,6,CFD-AF-208-003-N.jpg,CFD-BM-210-148-N.jpg,1,0,2,2144,1422
17,13,11,CFD-AM-225-102-N.jpg,CFD-BF-221-223-N.jpg,1,1,1,1873,735
17,1,2,CFD-LM-223-175-N.jpg,CFD-WF-214-122-N.jpg,1,1,2,1603,2382
17,3,13,CFD-AM-242-176-N.jpg,CFD-AM-225-102-N.jpg,0,0,2,1538,1166
17,2,11,CFD-WF-214-122-N.jpg,CFD-BF-221-223-N.jpg,0,1,3,2436,747
17,2,3,CFD-WF-214-122-N.jpg,CFD-AM-242-176-N.jpg,1,1,3,1708,591
17,8,2,CFD-WM-200-034-N.jpg,CFD-WF-214-122-N.jpg,0,1,1,2254,774
17,12,10,CFD-AF-225-141-N.jpg,CFD-BM-226-276-N.jpg,1,1,1,1974,365
17,5,6,CFD-WM-208-068-N.jpg,CFD-BM-210-148-N.jpg,0,1,2,8063,871
17,1,13,CFD-LM-223-175-N.jpg,CFD-AM-225-102-N.jpg,0,0,2,2038,863
17,10,12,CFD-BM-226-276-N.jpg,CFD-AF-225-141-N.jpg,1,1,2,8583,570
17,1,9,CFD-LM-223-175-N.jpg,CFD-LF-252-172-N.jpg,0,1,2,1742,1342
17,7,4,CFD-AF-208-003-N.jpg,CFD-BF-235-168-N.jpg,0,1,2,1901,377
17,11,7,CFD-BF-221-223-N.jpg,CFD-AF-208-003-N.jpg,0,0,1,2578,1294
17,2,4,CFD-WF-214-122-N.jpg,CFD-BF-235-168-N.jpg,1,1,1,1400,490
17,10,4,CFD-BM-226-276-N.jpg,CFD-BF-235-168-N.jpg,0,1,1,1361,332
17,7,9,CFD-AF-208-003-N.jpg,CFD-LF-252-172-N.jpg,0,0,2,2552,1111
17,3,9,CFD-AM-242-176-N.jpg,CFD-LF-252-172-N.jpg,0,1,2,1326,765
17,9,4,CFD-LF-252-172-N.jpg,CFD-BF-235-168-N.jpg,0,1,2,3142,394
17,8,5,CFD-WM-200-034-N.jpg,CFD-WM-208-068-N.jpg,0,1,1,1427,3660
17,13,12,CFD-AM-225-102-N.jpg,CFD-AF-225-141-N.jpg,1,0,2,2127,2704
17,2,5,CFD-WF-214-122-N.jpg,CFD-WM-208-068-N.jpg,0,0,2,4683,830
17,3,1,CFD-AM-242-176-N.jpg,CFD-LM-223-175-N.jpg,0,1,3,1685,830
17,6,12,CFD-BM-210-148-N.jpg,CFD-AF-225-141-N.jpg,0,1,2,2610,1702
17,11,13,CFD-BF-221-223-N.jpg,CFD-AM-225-102-N.jpg,1,1,1,2646,701
17,6,5,CFD-BM-210-148-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,12344,1291
17,11,9,CFD-BF-221-223-N.jpg,CFD-LF-252-172-N.jpg,1,0,1,2210,958
17,5,11,CFD-WM-208-068-N.jpg,CFD-BF-221-223-N.jpg,0,1,2,1335,974
17,8,6,CFD-WM-200-034-N.jpg,CFD-BM-210-148-N.jpg,0,0,2,3965,1349
17,3,12,CFD-AM-242-176-N.jpg,CFD-AF-225-141-N.jpg,0,0,2,6041,870
17,1,5,CFD-LM-223-175-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,1502,2606
17,4,8,CFD-BF-235-168-N.jpg,CFD-WM-200-034-N.jpg,0,1,1,12770,718
17,8,11,CFD-WM-200-034-N.jpg,CFD-BF-221-223-N.jpg,0,0,1,2210,1137
17,4,2,CFD-BF-235-168-N.jpg,CFD-WF-214-122-N.jpg,1,0,1,2618,564
17,4,7,CFD-BF-235-168-N.jpg,CFD-AF-208-003-N.jpg,0,0,2,2088,1390
17,6,7,CFD-BM-210-148-N.jpg,CFD-AF-208-003-N.jpg,1,0,1,1449,410
17,12,1,CFD-AF-225-141-N.jpg,CFD-LM-223-175-N.jpg,0,1,1,2184,1214
17,4,12,CFD-BF-235-168-N.jpg,CFD-AF-225-141-N.jpg,0,1,1,2722,506
17,9,1,CFD-LF-252-172-N.jpg,CFD-LM-223-175-N.jpg,0,1,3,884,541
17,4,1,CFD-BF-235-168-N.jpg,CFD-LM-223-175-N.jpg,0,1,1,2979,249
17,6,1,CFD-BM-210-148-N.jpg,CFD-LM-223-175-N.jpg,0,1,1,3655,1950
17,7,5,CFD-AF-208-003-N.jpg,CFD-WM-208-068-N.jpg,1,1,1,7730,611
17,2,10,CFD-WF-214-122-N.jpg,CFD-BM-226-276-N.jpg,0,1,2,2810,1213
17,12,6,CFD-AF-225-141-N.jpg,CFD-BM-210-148-N.jpg,0,0,2,1906,752
17,2,8,CFD-WF-214-122-N.jpg,CFD-WM-200-034-N.jpg,0,0,1,2782,405
17,9,5,CFD-LF-252-172-N.jpg,CFD-WM-208-068-N.jpg,0,0,2,4686,1214
17,13,6,CFD-AM-225-102-N.jpg,CFD-BM-210-148-N.jpg,0,0,1,2750,1054
17,1,11,CFD-LM-223-175-N.jpg,CFD-BF-221-223-N.jpg,0,1,1,3548,725
17,4,9,CFD-BF-235-168-N.jpg,CFD-LF-252-172-N.jpg,0,1,1,1838,366
17,9,11,CFD-LF-252-172-N.jpg,CFD-BF-221-223-N.jpg,1,1,1,12403,1803
17,13,2,CFD-AM-225-102-N.jpg,CFD-WF-214-122-N.jpg,0,0,1,2254,795
17,10,6,CFD-BM-226-276-N.jpg,CFD-BM-210-148-N.jpg,0,0,1,3922,509
17,11,5,CFD-BF-221-223-N.jpg,CFD-WM-208-068-N.jpg,0,1,1,3734,312
17,11,4,CFD-BF-221-223-N.jpg,CFD-BF-235-168-N.jpg,0,0,2,3157,907
17,3,10,CFD-AM-242-176-N.jpg,CFD-BM-226-276-N.jpg,0,1,1,3829,645
17,2,9,CFD-WF-214-122-N.jpg,CFD-LF-252-172-N.jpg,0,0,1,1690,605
17,13,4,CFD-AM-225-102-N.jpg,CFD-BF-235-168-N.jpg,0,1,1,1142,556
17,10,7,CFD-BM-226-276-N.jpg,CFD-AF-208-003-N.jpg,0,0,1,3149,302
17,10,8,CFD-BM-226-276-N.jpg,CFD-WM-200-034-N.jpg,1,1,2,1688,509
17,7,2,CFD-AF-208-003-N.jpg,CFD-WF-214-122-N.jpg,0,1,1,3289,1504
17,7,11,CFD-AF-208-003-N.jpg,CFD-BF-221-223-N.jpg,0,0,1,18538,780
17,12,8,CFD-AF-225-141-N.jpg,CFD-WM-200-034-N.jpg,0,0,1,1827,1022
17,5,2,CFD-WM-208-068-N.jpg,CFD-WF-214-122-N.jpg,0,1,1,1451,345
17,11,6,CFD-BF-221-223-N.jpg,CFD-BM-210-148-N.jpg,0,1,1,1364,492
17,8,13,CFD-WM-200-034-N.jpg,CFD-AM-225-102-N.jpg,0,0,1,1280,237
17,9,13,CFD-LF-252-172-N.jpg,CFD-AM-225-102-N.jpg,0,0,1,1294,258
17,8,7,CFD-WM-200-034-N.jpg,CFD-AF-208-003-N.jpg,0,0,1,1234,238
17,6,8,CFD-BM-210-148-N.jpg,CFD-WM-200-034-N.jpg,0,0,1,1353,191
17,11,3,CFD-BF-221-223-N.jpg,CFD-AM-242-176-N.jpg,0,1,1,1124,165
17,7,12,CFD-AF-208-003-N.jpg,CFD-AF-225-141-N.jpg,0,1,1,2138,237
17,1,4,CFD-LM-223-175-N.jpg,CFD-BF-235-168-N.jpg,0,1,2,1530,621
17,5,1,CFD-WM-208-068-N.jpg,CFD-LM-223-175-N.jpg,0,1,2,1978,221
17,1,3,CFD-LM-223-175-N.jpg,CFD-AM-242-176-N.jpg,0,1,2,1686,829
17,12,11,CFD-AF-225-141-N.jpg,CFD-BF-221-223-N.jpg,1,0,1,2645,430
17,7,1,CFD-AF-208-003-N.jpg,CFD-LM-223-175-N.jpg,0,0,1,1423,206
17,7,10,CFD-AF-208-003-N.jpg,CFD-BM-226-276-N.jpg,0,0,1,3970,289
17,2,1,CFD-WF-214-122-N.jpg,CFD-LM-223-175-N.jpg,1,0,1,929,223
17,7,8,CFD-AF-208-003-N.jpg,CFD-WM-200-034-N.jpg,0,1,1,1929,753
17,8,1,CFD-WM-200-034-N.jpg,CFD-LM-223-175-N.jpg,1,1,1,1284,592
17,11,1,CFD-BF-221-223-N.jpg,CFD-LM-223-175-N.jpg,0,1,2,1177,623
17,3,7,CFD-AM-242-176-N.jpg,CFD-AF-208-003-N.jpg,0,1,1,3363,622
17,3,2,CFD-AM-242-176-N.jpg,CFD-WF-214-122-N.jpg,1,1,2,1112,1198
17,10,3,CFD-BM-226-276-N.jpg,CFD-AM-242-176-N.jpg,0,1,2,1379,350
17,12,13,CFD-AF-225-141-N.jpg,CFD-AM-225-102-N.jpg,1,1,1,1872,1246
17,13,5,CFD-AM-225-102-N.jpg,CFD-WM-208-068-N.jpg,0,1,1,1083,238
17,8,4,CFD-WM-200-034-N.jpg,CFD-BF-235-168-N.jpg,0,0,1,3551,250
17,7,13,CFD-AF-208-003-N.jpg,CFD-AM-225-102-N.jpg,0,0,1,1320,369
17,2,7,CFD-WF-214-122-N.jpg,CFD-AF-208-003-N.jpg,0,0,1,2510,478
17,12,5,CFD-AF-225-141-N.jpg,CFD-WM-208-068-N.jpg,0,0,1,2803,253
17,5,4,CFD-WM-208-068-N.jpg,CFD-BF-235-168-N.jpg,1,1,1,3151,373
17,9,10,CFD-LF-252-172-N.jpg,CFD-BM-226-276-N.jpg,0,0,1,2886,302
17,11,12,CFD-BF-221-223-N.jpg,CFD-AF-225-141-N.jpg,1,1,1,1782,197
17,10,1,CFD-BM-226-276-N.jpg,CFD-LM-223-175-N.jpg,0,0,1,1405,237
